ID_MAXIMO,Route,Order,Name,Dova_code,Night_shift,longitude,latitude,ID,abri,n_in_run,Type_halte
HLT1420,34.0,1.0,Savornin Lohmanplein 1,NL:Q:32001420,1,4.2453926446036,52.0671494642636,789,1.0,2,Tramhalte
HLT1419,33.0,4.0,Savornin Lohmanplein 1,NL:Q:32001419,1,4.24618517285835,52.0672991695512,790,1.0,2,Tramhalte
HLT1424,34.0,2.0,Laan van Meerdervoort 1261,NL:Q:32001424,1,4.23984106101593,52.0654056006305,791,1.0,2,Tramhalte
HLT1423,34.0,3.0,Laan van Meerdervoort 1261,NL:Q:32001423,1,4.23941253233791,52.0652818726605,792,1.0,1,Tramhalte
HLT1415,34.0,7.0,Laan van Meerdervoort 1631,NL:Q:32001415,1,4.23448954184176,52.0638378135759,793,1.0,1,Tramhalte
HLT1416,34.0,4.0,Laan van Meerdervoort 1631,NL:Q:32001416,1,4.23484527974758,52.0639554540524,794,1.0,2,Tramhalte
HLT1802,34.0,5.0,Laan van Meerdervoort/Heliotrooplaan,NL:Q:32001802,1,4.23126174059838,52.0627787434137,795,1.0,1,Tramhalte
HLT1801,34.0,6.0,Laan van Meerdervoort/Heliotrooplaan,NL:Q:32001801,1,4.23087420092301,52.0626508919001,796,1.0,2,Tramhalte
HLT1802,34.0,8.0,Laan van Meerdervoort/Heliotrooplaan,NL:Q:32001802,1,4.23126174059838,52.0627787434137,797,1.0,1,Tramhalte
HLT1813,34.0,9.0,Aaltje noorderwierstraat/Mozartlaan,NL:Q:32001813,1,4.23176702229733,52.0607189551488,798,1.0,2,Tramhalte
HLT1812,34.0,10.0,Aaltje noorderwierstraat/Mozartlaan,NL:Q:32001812,1,4.23259161699908,52.0587719603277,799,1.0,1,Tramhalte
HLT1919,33.0,2.0,Oude Haagweg/Walnootstraat,NL:Q:32001919,1,4.25422616432674,52.0601488670921,800,1.0,1,Tramhalte
HLT1920,34.0,15.0,Oude Haagweg/Walnootstraat,NL:Q:32001920,1,4.25530482330714,52.0605709302396,801,1.0,1,Tramhalte
HLT1922,36.0,16.0,Loosduinsekade 725,NL:Q:32001922,1,4.26042757667489,52.0629544641501,802,1.0,1,Tramhalte
HLT1921,33.0,1.0,Loosduinsekade 725,NL:Q:32001921,1,4.26001262153009,52.062878375424,803,1.0,1,Tramhalte
HLT3204,33.0,12.0,Loosduinsekade/Nieuwendamlaan,NL:Q:32003204,1,4.262694,52.063926,804,1.0,1,Tramhalte
HLT3203,36.0,17.0,Loosduinsekade/Nieuwendamlaan,NL:Q:32003203,1,4.262493,52.063816,805,1.0,1,Tramhalte
HLT3205,33.0,13.0,Loosduinsekade 609,NL:Q:32003205,1,4.26645978342402,52.0653841825349,806,1.0,1,Tramhalte
HLT3206,33.0,14.0,Loosduinsekade 609,NL:Q:32003206,1,4.26657567880845,52.0655318034206,807,1.0,1,Tramhalte
HLT1915,33.0,11.0,Mient 433,NL:Q:32001915,1,4.25825312305633,52.0671326073238,808,1.0,1,Bushalte
HLT3101,35.0,6.0,Loosduinseweg 486,NL:Q:32003101,1,4.2706841576903,52.0668751045654,809,0.0,1,Tramhalte
HLT3102,35.0,7.0,Loosduinseweg 486,NL:Q:32003102,1,4.27110847914211,52.0668791265886,810,1.0,1,Tramhalte
HLT3103,35.0,8.0,Loosduinseweg 368,NL:Q:32003103,1,4.27557705566824,52.0684153304045,811,0.0,1,Tramhalte
HLT3104,35.0,9.0,Loosduinseweg 359,NL:Q:32003104,1,4.27713687133664,52.0688012799954,812,0.0,1,Tramhalte
HLT3107,35.0,5.0,Loosduinsekade 307,NL:Q:32003107,1,4.279025,52.069348,813,1.0,1,Tramhalte
HLT3108,35.0,10.0,Loosduinsekade 284,NL:Q:32003108,1,4.280257,52.069656,814,1.0,1,Tramhalte
HLT3130,35.0,11.0,Apeldoornselaan 159,NL:Q:32003130,1,4.28179772460977,52.066703983707,815,1.0,2,Tramhalte
HLT3129,35.0,12.0,Apeldoornselaan 159,NL:Q:32003129,1,4.28208906021847,52.0669548087595,816,1.0,2,Tramhalte
HLT3115,46.0,7.0,Dierenselaan 110,NL:Q:32003115,1,4.28474420965065,52.0665716005259,817,1.0,1,Tramhalte
HLT3116,46.0,2.0,Dierenselaan 62,NL:Q:32003116,1,4.28503560811391,52.0667612947791,818,1.0,1,Tramhalte
HLT3008,35.0,2.0,Paul Krugerplein 26,NL:Q:32003008,1,4.29019221560805,52.0686296663827,819,0.0,1,Tramhalte
HLT3005,32.0,12.0,Paul Krugerplein 26,NL:Q:32003005,1,4.2897529881172,52.0686974850528,820,0.0,1,Tramhalte
HLT3006,35.0,3.0,Paul Krugerlaan 172,NL:Q:32003006,1,4.2894514356678,52.0689202936046,821,0.0,1,Tramhalte
HLT3007,46.0,8.0,Paul Krugerlaan 172,NL:Q:32003007,1,4.28959400843595,52.0684595984931,822,1.0,1,Tramhalte
HLT3002,35.0,4.0,Paul Krugerlaan 8,NL:Q:32003002,1,4.28518198439579,52.0706476241326,823,0.0,1,Tramhalte
HLT3001,31.0,21.0,Regentesselaan 388,NL:Q:32003001,1,4.28463659200617,52.0710569018683,824,1.0,1,Tramhalte
HLT2003,37.0,7.0,Laan van Meerdervoort 528,NL:Q:32002003,1,4.26668548476375,52.0750070655983,825,1.0,1,Tramhalte
HLT2004,37.0,10.0,Laan van Meerdervoort 528,NL:Q:32002004,1,4.26757600141466,52.0752132876932,826,1.0,2,Tramhalte
HLT2006,37.0,6.0,Laan van Meerdervoort 450,NL:Q:32002006,1,4.27066108260943,52.0763904431864,827,1.0,1,Tramhalte
HLT2005,37.0,11.0,Laan van Meerdervoort 450,NL:Q:32002005,1,4.27092313490338,52.0764702306618,828,1.0,1,Tramhalte
HLT2010,37.0,5.0,Laan van Meerdervoort 334D,NL:Q:32002010,1,4.27613103201089,52.0784098138186,829,1.0,2,Tramhalte
HLT2011,37.0,14.0,Laan van Meerdervoort 334D,NL:Q:32002011,1,4.27653143510404,52.078441455012,830,1.0,2,Tramhalte
HLT1120,37.0,16.0,Laan van Meerdervoort 224,NL:Q:32001120,1,4.28318244828922,52.0805678014127,831,1.0,1,Tramhalte
HLT1119,37.0,4.0,Laan van Meerdervoort 224,NL:Q:32001119,1,4.28261549687307,52.0805445091893,832,1.0,1,Tramhalte
HLT2202,48.0,5.0,Laan van Meerdervoort 168,NL:Q:32002202,1,4.28693708522128,52.0823717815948,833,0.0,1,Tramhalte
HLT2201,48.0,9.0,Laan van Meerdervoort 168,NL:Q:32002201,1,4.28716799702299,52.0821071511064,834,0.0,1,Tramhalte
HLT1116,48.0,6.0,Waldeck Pyrmondkade 959,NL:Q:32001116,1,4.28283793364544,52.0855730947396,835,1.0,1,Bushalte
HLT1114,48.0,7.0,Groot Hertoginnelaan/Danckersstraat,NL:Q:32001114,1,4.28264124444967,52.0857117021584,836,1.0,1,Bushalte
HLT1115,48.0,8.0,Stadhouderslaan 2,NL:Q:32001115,1,4.28377165350299,52.084434286576,837,0.0,1,Tramhalte
HLT1109,37.0,15.0,Groothertoginnelaan,NL:Q:32001109,1,4.27752690971781,52.0824184882824,838,1.0,1,Tramhalte
HLT1108,44.0,7.0,Groothertoginnelaan,NL:Q:32001108,1,4.27692826835316,52.0825539735308,839,0.0,1,Tramhalte
HLT2101,37.0,17.0,Conradkade 204,NL:Q:32002101,1,4.28407568359948,52.0806121239228,840,0.0,1,Tramhalte
HLT2102,37.0,3.0,Conradkade 169,NL:Q:32002102,1,4.28436095881858,52.0803302693843,841,0.0,1,Tramhalte
HLT1121,48.0,10.0,Kon. Emmakade 152B,NL:Q:32001121,1,4.28832059691848,52.081223995714,842,1.0,1,Tramhalte
HLT1122,48.0,4.0,Kon. Emmakade 152B,NL:Q:32001122,1,4.28807976950059,52.0815426573226,843,1.0,1,Tramhalte
HLT2106,37.0,1.0,Conradkade 36B,NL:Q:32002106,1,4.28685620237912,52.0786641915949,844,1.0,1,Tramhalte
HLT2105,37.0,2.0,Conradkade 36B,NL:Q:32002105,1,4.28641744362911,52.0788272838902,845,1.0,1,Tramhalte
HLT2212,48.0,12.0,Waldeck Pyrmondkade 116,NL:Q:32002212,1,4.2924911020294,52.0783438996098,846,1.0,2,Tramhalte
HLT2213,48.0,11.0,Waldeck Pyrmondkade 116,NL:Q:32002213,1,4.29268462668115,52.0780562953435,847,1.0,2,Tramhalte
HLT2211,48.0,2.0,Zoutmanstraat 63B,NL:Q:32002211,1,4.29211179134234,52.0838659045251,848,0.0,1,Tramhalte
HLT2210,48.0,3.0,Zoutmanstraat 50,NL:Q:32002210,1,4.2917259399045,52.0836775371527,849,0.0,1,Tramhalte
HLT2216,48.0,13.0,Vondelstraat 248,NL:Q:32002216,1,4.29724682595469,52.0805205815206,850,1.0,1,Tramhalte
HLT2217,48.0,14.0,Vondelstraat 248,NL:Q:32002217,1,4.29764073322872,52.0804108177031,851,0.0,1,Tramhalte
HLT2801,48.0,15.0,Bilderdijkstraat 4,NL:Q:32002801,1,4.3037775928451,52.0787161138995,852,1.0,1,Tramhalte
HLT2802,48.0,16.0,Torenstraat 446,NL:Q:32002802,1,4.30428214908008,52.0785607423589,853,1.0,1,Tramhalte
HLT2806,45.0,10.0,Kneuterdijk 1,NL:Q:32002806,1,4.31099344641348,52.0805263659409,854,0.0,1,Tramhalte
HLT2805,45.0,3.0,Kneuterdijk 1,NL:Q:32002805,1,4.31052120390659,52.0804469286304,855,1.0,1,Tramhalte
HLT2804,45.0,9.0,Kneuterdijk 3,NL:Q:32002804,1,4.30965005172926,52.0803314263647,856,1.0,1,Tramhalte
HLT2803,45.0,4.0,Kneuterdijk 3,NL:Q:32002803,1,4.30911230166878,52.0810076738751,857,1.0,1,Tramhalte
HLT2306,37.0,18.0,Alexanderstraat 5,NL:Q:32002306,1,4.30487953968572,52.0881653341001,858,0.0,1,Bushalte
HLT2305,45.0,5.0,Alexanderstraat 5,NL:Q:32002305,1,4.30603573940636,52.0851616668743,859,1.0,1,Bushalte
HLT2308,45.0,8.0,Alexanderstraat 5,NL:Q:32002308,1,4.30615973125419,52.0848647684912,860,1.0,1,Tramhalte
HLT2301,45.0,7.0,Alexanderstraat 25,NL:Q:32002301,1,4.30368833598604,52.0872714758825,861,1.0,2,Tramhalte
HLT2302,45.0,6.0,Alexanderstraat 25,NL:Q:32002302,1,4.30369781268314,52.0874502735936,862,1.0,1,Tramhalte
HLT0921,28.0,7.0,Scheveningseweg 44,NL:Q:32000921,1,4.285975,52.096308,863,0.0,1,Tramhalte
HLT0922,28.0,6.0,Scheveningseweg 44,NL:Q:32000922,1,4.28617,52.096103,864,0.0,1,Tramhalte
HLT1001,28.0,4.0,Scheveningseweg/Adriaan Goekooplaan,NL:Q:32001001,1,4.29007124343349,52.0929055257897,865,0.0,1,Tramhalte
HLT1002,28.0,5.0,Scheveningseweg/Adriaan Goekooplaan,NL:Q:32001002,1,4.28989421626714,52.0932109006282,866,0.0,1,Tramhalte
HLT0508,28.0,2.0,Scheveningseweg/Carnegieplein,NL:Q:32000508,1,4.298133,52.087288,867,0.0,1,Tramhalte
HLT0509,48.0,1.0,Scheveningseweg/Carnegieplein,NL:Q:32000509,1,4.29901,52.087251,868,0.0,1,Tramhalte
HLT0507,28.0,3.0,Scheveningseweg/Carnegieplein,NL:Q:32000507,1,4.297872,52.08725,869,1.0,1,Bushalte
HLT2832,45.0,13.0,Spui 29,NL:Q:32002832,1,4.31451922044626,52.0778168554711,870,1.0,2,Bushalte
HLT2833,45.0,14.0,Spui 29,NL:Q:32002833,1,4.31391700558511,52.0783222818193,871,0.0,2,Tramhalte
HLT2851,43.0,3.0,Spui 279,NL:Q:32002851,1,4.31942599757744,52.0751942881006,872,0.0,2,Tramhalte
HLT2919,46.0,1.0,De heemstraat 432,NL:Q:32002919,1,4.30086783315109,52.0633487916112,873,1.0,2,Tramhalte
HLT2932,46.0,12.0,De heemstraat 168,NL:Q:32002932,1,4.29803447053404,52.0661873862651,874,1.0,2,Tramhalte
HLT2931,46.0,11.0,De heemstraat 168,NL:Q:32002931,1,4.29785211885518,52.0665479872153,875,1.0,2,Tramhalte
HLT2932,46.0,13.0,De heemstraat 168,NL:Q:32002932,1,4.29803447053404,52.0661873862651,876,1.0,1,Tramhalte
HLT2911,46.0,10.0,Hobbemaplein 8,NL:Q:32002911,1,4.2978166457898,52.0669871709204,877,1.0,1,Tramhalte
HLT2912,32.0,13.0,Hobbemaplein 8,NL:Q:32002912,1,4.29813618717973,52.0671015869102,878,1.0,1,Tramhalte
HLT2908,46.0,9.0,De heemstraat 14,NL:Q:32002908,1,4.29589548751943,52.0680768036764,879,1.0,2,Tramhalte
HLT2935,35.0,1.0,Delftselaan/Herman Costerstraat,NL:Q:32002935,1,4.29411872081483,52.0685061712753,880,1.0,1,Tramhalte
HLT2934,44.0,2.0,De heemstraat 198,NL:Q:32002934,1,4.294348900516,52.0696516803254,881,0.0,1,Tramhalte
HLT2822,35.0,15.0,Lijnbaan 96,NL:Q:32002822,1,4.29962456273991,52.0726116890562,882,1.0,2,Tramhalte
HLT2820,32.0,7.0,Lijnbaan 96,NL:Q:32002820,1,4.29920311596587,52.0732866648799,883,1.0,2,Tramhalte
HLT2821,32.0,6.0,Prinsengracht 64,NL:Q:32002821,1,4.30313565251386,52.0735136267444,884,1.0,1,Bushalte
HLT2875,32.0,1.0,Prinsengracht 64,NL:Q:32002875,1,4.30385727528728,52.0735100182807,885,1.0,1,Bushalte
HLT2824,32.0,5.0,Prinsengracht 64,NL:Q:32002824,1,4.30357370717929,52.0736092257748,886,1.0,2,Tramhalte
HLT2823,32.0,2.0,Prinsengracht 64,NL:Q:32002823,1,4.30461894534549,52.0738405531036,887,1.0,2,Tramhalte
HLT2818,48.0,18.0,Gravenstraat/Achterom,NL:Q:32002818,1,4.30943079705871,52.0781938015112,888,0.0,1,Tramhalte
HLT2819,48.0,17.0,Gravenstraat/Achterom,NL:Q:32002819,1,4.30880789899222,52.0778470978756,889,0.0,1,Tramhalte
HLT2828,48.0,19.0,Prinsengracht 19,NL:Q:32002828,1,4.30742433823409,52.0750057343175,890,1.0,2,Bushalte
HLT2826,32.0,3.0,Brouwersgracht 11,NL:Q:32002826,1,4.30533818485168,52.073735331654,891,1.0,1,Tramhalte
HLT2825,32.0,4.0,Brouwersgracht 11,NL:Q:32002825,1,4.30580331593658,52.0730302725327,892,0.0,1,Tramhalte
HLT2917,32.0,16.0,Hobbemastraat 42D,NL:Q:32002917,1,4.30732470016771,52.0703067384793,893,1.0,1,Tramhalte
HLT2918,32.0,15.0,Hobbemastraat 42D,NL:Q:32002918,1,4.30696997485257,52.0702800558138,894,1.0,1,Tramhalte
HLT2916,32.0,17.0,Paletplein 84,NL:Q:32002916,1,4.30250206144108,52.0687964216708,895,0.0,1,Tramhalte
HLT2915,32.0,14.0,Paletplein 84,NL:Q:32002915,1,4.30293087196675,52.0688248192272,896,0.0,1,Tramhalte
HLT3213,46.0,4.0,Escamplaan 106,NL:Q:32003213,1,4.27025394396136,52.0620242486526,897,1.0,2,Tramhalte
HLT3214,46.0,5.0,Escamplaan 106,NL:Q:32003214,1,4.27075592073027,52.0621872123039,898,1.0,2,Tramhalte
HLT3109,46.0,6.0,Escamplaan 100,NL:Q:32003109,1,4.27735565499042,52.064685567035,899,1.0,2,Tramhalte
HLT3110,46.0,3.0,Escamplaan 100,NL:Q:32003110,1,4.27679163721481,52.0646110365272,900,1.0,2,Tramhalte
HLT3003,32.0,11.0,Loosduinsekade 187,NL:Q:32003003,1,4.28528489466203,52.0709703839137,901,1.0,2,Tramhalte
HLT3004,35.0,13.0,Loosduinsekade 187,NL:Q:32003004,1,4.28629579374744,52.071145230252,902,1.0,2,Tramhalte
HLT2902,32.0,10.0,Tripstraat 101,NL:Q:32002902,1,4.29163895337862,52.0730381923441,903,0.0,1,Tramhalte
HLT2901,32.0,9.0,Tripstraat 101,NL:Q:32002901,1,4.29165485674974,52.0732868854276,904,1.0,1,Tramhalte
HLT2904,35.0,14.0,Loosduinsekade 79,NL:Q:32002904,1,4.29336264519704,52.0731220821988,905,1.0,2,Tramhalte
HLT2903,32.0,8.0,Loosduinsekade 79,NL:Q:32002903,1,4.29233610024431,52.0729876009843,906,1.0,2,Tramhalte
HLT2712,41.0,20.0,Weteringplein 17,NL:Q:32002712,1,4.32826349303679,52.0754389175972,907,1.0,1,Tramhalte
HLT2711,41.0,21.0,Weteringplein 17,NL:Q:32002711,1,4.32811077721346,52.0751539685896,908,1.0,1,Tramhalte
HLS0201,43.0,6.0,Bezuidenhoutseweg 67,NL:Q:42018102,1,4.326885,52.083326,909,0.0,1,Bushalte
HLS0200,43.0,7.0,Prins Clauslaan 8,NL:Q:42018101,1,4.328519,52.082702,910,0.0,1,Bushalte
HLT2872,43.0,4.0,Schedeldoekshaven 592,NL:Q:32002872,1,4.32403155918895,52.0793821712023,911,1.0,4,Tramhalte
HLT2871,43.0,5.0,Schedeldoekshaven 592,NL:Q:32002871,1,4.32325560403187,52.0791908978823,912,0.0,2,Tramhalte
HLT2928,40.0,14.0,Parallelweg 111,NL:Q:32002928,1,4.31475339727651,52.0659175674772,913,1.0,2,Tramhalte
HLT2927,40.0,15.0,Parallelweg 111,NL:Q:32002927,1,4.31493321099476,52.0662067081426,914,1.0,2,Tramhalte
HLT2924,40.0,11.0,Fruitweg 2,NL:Q:32002924,1,4.30938797801223,52.061490925532,915,1.0,1,Tramhalte
HLT2921,40.0,13.0,Fruitweg 2,NL:Q:32002921,1,4.3083905418252,52.0614889846544,916,0.0,2,Tramhalte
HLT2922,40.0,12.0,Fruitweg 2,NL:Q:32002922,1,4.30929550468393,52.0615763714944,917,1.0,3,Tramhalte
HLT2706,42.0,6.0,Rijswijkseweg 19,NL:Q:32002706,1,4.32437,52.071887,918,1.0,2,Tramhalte
HLT2710,42.0,5.0,Rijswijkseweg 84,NL:Q:32012706,1,4.32539118864927,52.0708566604853,919,0.0,1,Tramhalte
HLT2709,50.0,18.0,Rijswijkseweg 155,NL:Q:32012706,1,4.32650293078902,52.0695560304559,920,0.0,1,Tramhalte
HLT3847,40.0,16.0,Waldorpstraat 80,NL:Q:32003847,1,4.3226077914308,52.068526848567,921,1.0,1,Bushalte
HLT3846,42.0,10.0,Waldorpstraat 80,NL:Q:32003846,1,4.32281645693872,52.0687325197534,922,0.0,1,Bushalte
HLT2708,42.0,8.0,Weteringkade 15,NL:Q:32002708,1,4.3250757524626,52.0731929598394,923,1.0,1,Tramhalte
HLT2707,43.0,1.0,Weteringkade 15,NL:Q:32002707,1,4.32451133450616,52.0732546151941,924,1.0,1,Tramhalte
HLT2715,43.0,2.0,Weteringkade 15,NL:Q:32002715,1,4.3233640371818,52.0724853827767,925,1.0,1,Tramhalte
HLT2705,42.0,9.0,Rijswijkseplein 42,NL:Q:32002705,1,4.324626,52.071548,926,0.0,1,Tramhalte
HLT2706,42.0,7.0,Rijswijkseplein 42,NL:Q:32002706,1,4.32437,52.071887,927,1.0,1,Tramhalte
HLT2604,38.0,20.0,Rijnstraat 8,NL:Q:32002604,1,4.32328502360524,52.0805050567251,928,1.0,1,Tramhalte
HLT2862,45.0,15.0,Kalvermarkt 34,NL:Q:32002862,1,4.31677521758497,52.0780949005159,929,1.0,1,Tramhalte
HLT2863,45.0,12.0,Kalvermarkt 34,NL:Q:32002863,1,4.31599193216493,52.0779682309886,930,0.0,1,Tramhalte
HLT3801,42.0,4.0,Rijswijkseweg 59,NL:Q:32003801,1,4.32774757388169,52.06822467169,931,0.0,1,Tramhalte
HLT3802,50.0,19.0,Rijswijkseweg 59,NL:Q:32003802,1,4.32794628056496,52.0679019649761,932,1.0,1,Tramhalte
HLT0311,41.0,8.0,Plesmanweg 20,NL:Q:32000311,1,4.30126124557253,52.1003604130588,933,1.0,1,Bushalte
HLT0312,41.0,7.0,Plesmanweg 20,NL:Q:32000312,1,4.30148787975103,52.1007369246396,934,1.0,1,Bushalte
HLT0305,41.0,6.0,Pompstationweg 7,NL:Q:32000305,1,4.30097423457466,52.1027728036548,935,0.0,1,Bushalte
HLT0306,41.0,3.0,Pompstationweg 7,NL:Q:32000306,1,4.30138202257336,52.1031613720894,936,0.0,1,Bushalte
HLT0227,41.0,5.0,DoorniksestraatPompstationweg,NL:Q:32000227,1,4.30066410479831,52.1072844019843,937,1.0,1,Bushalte
HLT0228,41.0,4.0,DoorniksestraatPompstationweg,NL:Q:32000228,1,4.30122502827883,52.1067879367038,938,1.0,1,Bushalte
HLT0703,28.0,17.0,Badhuiskade 4C,NL:Q:32000703,1,4.2771075162535,52.1079951946561,939,1.0,1,Tramhalte
HLT0702,28.0,16.0,Badhuiskade 4C,NL:Q:32000702,1,4.27720791645998,52.107691316095,940,0.0,1,Tramhalte
HLT0707,28.0,19.0,Gevers Deynootweg 59,NL:Q:32000707,1,4.28101729092274,52.111205161409,941,1.0,1,Tramhalte
HLT0706,38.0,13.0,Gevers Deynootweg 59,NL:Q:32000706,1,4.28074796560509,52.1111752787205,942,1.0,1,Tramhalte
HLT0749,38.0,14.0,Geversdeynootweg,NL:Q:32000749,1,4.28052594374643,52.1110008280486,943,1.0,1,Tramhalte
HLT0750,28.0,18.0,Geversdeynootweg,NL:Q:32000750,1,4.28083599550796,52.1110936227691,944,1.0,1,Tramhalte
HLT0202,38.0,3.0,Gevers Deynootweg 662,NL:Q:32000202,1,4.28362,52.113077,945,1.0,1,Tramhalte
HLT0204,38.0,4.0,Gevers Deynootweg 662,NL:Q:32000204,1,4.2838323827641,52.113566970972,946,1.0,1,Tramhalte
HLT0213,38.0,8.0,zwarte pad,NL:Q:32000213,1,4.28931,52.116806,947,0.0,1,Tramhalte
HLT0212,38.0,7.0,zwarte pad,NL:Q:32000212,1,4.289282,52.116761,948,0.0,1,Tramhalte
HLT0214,38.0,9.0,zwarte pad,NL:Q:32000214,1,4.289382,52.116843,949,0.0,1,Tramhalte
HLT0215,38.0,10.0,zwarte pad,NL:Q:32000215,1,4.28941,52.116897,950,0.0,1,Tramhalte
HLT0216,38.0,11.0,zwarte pad,NL:Q:32000216,1,4.289453,52.116942,951,0.0,1,Tramhalte
HLT0203,38.0,6.0,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),,1,4.288501,52.116663,952,1.0,1,Tramhalte
HLT0207,38.0,5.0,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32000207,1,4.289232,52.115844,953,0.0,1,Tramhalte
HLT0211,38.0,12.0,Zwarte Pad,NL:Q:32000211,1,4.288233,52.11667,954,1.0,1,Tramhalte
HLT0801,31.0,12.0,Markenseplein 20,NL:Q:32000801,1,4.252349,52.08771,955,1.0,1,Tramhalte
HLT0809,31.0,10.0,Markenseplein 20,NL:Q:32000809,1,4.252376,52.087791,956,1.0,1,Bushalte
HLT0802,31.0,11.0,Markenseplein 20,NL:Q:32000802,1,4.252527,52.088161,957,0.0,1,Tramhalte
HLT0811,31.0,13.0,Markenseplein 20,NL:Q:32000811,1,4.25237372954615,52.0877308302979,958,1.0,1,Tramhalte
HLT0805,31.0,9.0,Duivelandsestraat 7,NL:Q:32000805,1,4.255965,52.0861,959,1.0,1,Tramhalte
HLT0806,31.0,14.0,Duivelandsestraat 7,NL:Q:32000806,1,4.255624,52.086294,960,0.0,1,Tramhalte
HLT1302,31.0,16.0,Nieboerweg 202,NL:Q:32001302,1,4.2583029190032,52.0843329164547,961,1.0,1,Tramhalte
HLT1301,31.0,15.0,Nieboerweg 202,NL:Q:32001301,1,4.25747708767903,52.0850836547605,962,0.0,1,Tramhalte
HLT1205,31.0,17.0,Nieboerweg 241,NL:Q:32001205,1,4.26007817401344,52.0804137166609,963,1.0,1,Tramhalte
HLT1206,31.0,18.0,Nieboerweg 241,NL:Q:32001206,1,4.26041744342401,52.0802084221086,964,1.0,1,Tramhalte
HLT1211,37.0,8.0,Goudenregenstraat 170,NL:Q:32001211,1,4.26381920345304,52.0766044367726,965,1.0,1,Tramhalte
HLT1212,37.0,9.0,Goudenregenstraat 66,NL:Q:32001212,1,4.26414178534703,52.0764444199528,966,1.0,1,Tramhalte
HLT2007,37.0,13.0,Edisonstraat 145,NL:Q:32002007,1,4.27196717188878,52.0765475363912,967,1.0,1,Tramhalte
HLT2008,37.0,12.0,Edisonstraat 145,NL:Q:32002008,1,4.27228439332052,52.0764040219867,968,1.0,1,Tramhalte
HLT2015,31.0,19.0,Edisonstraat 5,NL:Q:32002015,1,4.27498,52.076007,969,1.0,1,Tramhalte
HLT2016,44.0,6.0,Edisonstraat 15,NL:Q:32002016,1,4.27552,52.076012,970,1.0,1,Tramhalte
HLT2104,31.0,20.0,Beeklaan 263,NL:Q:32002104,1,4.28003852588757,52.0754371575503,971,1.0,1,Tramhalte
HLT2103,44.0,5.0,Beeklaan 262,NL:Q:32002103,1,4.27994465741407,52.0756933546766,972,1.0,1,Tramhalte
HLT2107,44.0,4.0,Beeklaan 185A,NL:Q:32002107,1,4.28141979160522,52.0739696784526,973,0.0,1,Tramhalte
HLT2108,44.0,3.0,Beeklaan 151,NL:Q:32002108,1,4.28171420219583,52.0734483970242,974,1.0,1,Tramhalte
HLT9115,27.0,13.0,Gandhilaan 59 Delft,NL:Q:32009115,1,4.3503384386654,51.9807166048806,975,0.0,1,Tramhalte
HLT9117,27.0,12.0,Gandhilaan 59 Delft,NL:Q:32009117,1,4.34984114131405,51.9807282029349,976,0.0,1,Tramhalte
HLS0011,27.0,14.0,Gandhilaan 59 Delft,NL:Q:42000701,1,4.350254,51.980909,977,0.0,1,Bushalte
HLT9114,27.0,16.0,Afrikalaan 160 Delft,NL:Q:32009114,1,4.34172475095003,51.9812835003891,978,0.0,1,Tramhalte
HLT9113,27.0,15.0,Afrikalaan 108 Delft,NL:Q:32009113,1,4.34185550161043,51.9805589184495,979,0.0,1,Tramhalte
HLT9112,27.0,18.0,Sadatweg 2 Delft,NL:Q:32009112,1,4.34386984598392,51.9844555740439,980,0.0,1,Tramhalte
HLT9111,27.0,17.0,Sadatweg 2 Delft,NL:Q:32009111,1,4.34340908642432,51.984492451082,981,0.0,1,Tramhalte
HLT9110,27.0,19.0,Buitenhofdreef/Van der SlootsingelDelft,NL:Q:32009110,1,4.3445546140956,51.9904382380822,982,0.0,1,Tramhalte
HLT9109,27.0,9.0,Buitenhofdreef/Van der Slootsingel Delft,NL:Q:32009109,1,4.34440678289589,51.989599417029,983,0.0,1,Tramhalte
HLT9108,27.0,20.0,Buitenhofdreef 17 Delft,NL:Q:32009108,1,4.34451576358489,51.9950159296487,984,0.0,1,Tramhalte
HLT9107,27.0,8.0,Buitenhofdreef 17 Delft,NL:Q:32009107,1,4.34438170807049,51.9951163875405,985,0.0,1,Tramhalte
HLT9136,27.0,7.0,Martinus Nijhofflaan/Aart van der Leeuw Delftlaan,NL:Q:32009136,1,4.34964855010991,51.9963181966809,986,0.0,1,Tramhalte
HLT9137,27.0,21.0,Martinus Nijhofflaan/Aart van der Leeuw Delftlaan,NL:Q:32009137,1,4.35095978841503,51.9964440182983,987,0.0,1,Tramhalte
HLT9104,27.0,22.0,Papsouwselaan 131 Delft,NL:Q:42003202,1,4.35476511156093,51.9992922928571,988,0.0,1,Tramhalte
HLT9103,27.0,3.0,Papsouwselaan 131 Delft,NL:Q:42003201,1,4.35471495962988,51.9988797312424,989,0.0,1,Tramhalte
HLS0388,50.0,3.0,Westlandseweg 51 Delft,NL:Q:42003902,1,4.354358,52.002464,990,0.0,1,Bushalte
HLS0389,50.0,2.0,Westlandseweg 51 Delft,NL:Q:42003901,1,4.353549,52.002179,991,0.0,2,Bushalte
HLS0055,27.0,4.0,michiel de ruyterweg Delft,NL:Q:42003601,1,4.356705,51.992229,992,0.0,1,Bushalte
