ID_MAXIMO,Route,Order,Name,Dova_code,Night_shift,longitude,latitude,ID,Cleaning_time_20,Cleaning_time_code,Cleaning_time_abri
HLT2308,REI-N116,17,Alexanderstraat 5,NL:Q:32002308,1,4.30615973125419,52.0848647684912,860,20,18,20
HLT2301,REI-N116,18,Alexanderstraat 25,NL:Q:32002301,1,4.30368833598604,52.0872714758825,861,30,20,21
HLT2302,REI-N116,19,Alexanderstraat 25,NL:Q:32002302,1,4.30369781268314,52.0874502735936,862,20,15,20
HLT0921,REI-N117,1,Scheveningseweg 44,NL:Q:32000921,1,4.285975,52.096308,863,20,20,20
HLT0922,REI-N117,2,Scheveningseweg 44,NL:Q:32000922,1,4.28617,52.096103,864,20,20,20
HLT1001,REI-N117,3,Scheveningseweg/Adriaan Goekooplaan,NL:Q:32001001,1,4.29007124343349,52.0929055257897,865,20,15,20
HLT1002,REI-N117,4,Scheveningseweg/Adriaan Goekooplaan,NL:Q:32001002,1,4.28989421626714,52.0932109006282,866,20,15,20
HLT0508,REI-N117,5,Scheveningseweg/Carnegieplein,NL:Q:32000508,1,4.298133,52.087288,867,20,20,13
HLT0509,REI-N117,6,Scheveningseweg/Carnegieplein,NL:Q:32000509,1,4.29901,52.087251,868,20,20,13
HLT0507,REI-N117,7,Scheveningseweg/Carnegieplein,NL:Q:32000507,1,4.297872,52.08725,869,20,20,13
HLT2832,REI-N117,8,Spui 29,NL:Q:32002832,1,4.31451922044626,52.0778168554711,870,30,30,21
HLT2833,REI-N117,9,Spui 29,NL:Q:32002833,1,4.31391700558511,52.0783222818193,871,30,30,35
HLT2851,REI-N117,10,Spui 279,NL:Q:32002851,1,4.31942599757744,52.0751942881006,872,30,30,35
HLT2919,REI-N117,11,De heemstraat 432,NL:Q:32002919,1,4.30086783315109,52.0633487916112,873,30,26,35
HLT2932,REI-N117,12,De heemstraat 168,NL:Q:32002932,1,4.29803447053404,52.0661873862651,874,30,26,35
HLT2931,REI-N117,13,De heemstraat 168,NL:Q:32002931,1,4.29785211885518,52.0665479872153,875,30,26,21
HLT2932,REI-N117,14,De heemstraat 168,NL:Q:32002932,1,4.29803447053404,52.0661873862651,876,20,18,13
HLT2911,REI-N117,15,Hobbemaplein 8,NL:Q:32002911,1,4.2978166457898,52.0669871709204,877,20,18,20
HLT2912,REI-N117,16,Hobbemaplein 8,NL:Q:32002912,1,4.29813618717973,52.0671015869102,878,20,18,20
HLT2908,REI-N117,17,De heemstraat 14,NL:Q:32002908,1,4.29589548751943,52.0680768036764,879,30,26,35
HLT2935,REI-N118,1,Delftselaan/Herman Costerstraat,NL:Q:32002935,1,4.29411872081483,52.0685061712753,880,20,18,20
HLT2934,REI-N118,2,De heemstraat 198,NL:Q:32002934,1,4.294348900516,52.0696516803254,881,20,18,20
HLT2822,REI-N118,3,Lijnbaan 96,NL:Q:32002822,1,4.29962456273991,52.0726116890562,882,30,30,35
HLT2820,REI-N118,4,Lijnbaan 96,NL:Q:32002820,1,4.29920311596587,52.0732866648799,883,30,30,35
HLT2821,REI-N118,5,Prinsengracht 64,NL:Q:32002821,1,4.30313565251386,52.0735136267444,884,20,15,13
HLT2875,REI-N118,6,Prinsengracht 64,NL:Q:32002875,1,4.30385727528728,52.0735100182807,885,20,15,20
HLT2824,REI-N118,7,Prinsengracht 64,NL:Q:32002824,1,4.30357370717929,52.0736092257748,886,30,30,21
HLT2823,REI-N118,8,Prinsengracht 64,NL:Q:32002823,1,4.30461894534549,52.0738405531036,887,30,30,35
HLT2818,REI-N118,9,Gravenstraat/Achterom,NL:Q:32002818,1,4.30943079705871,52.0781938015112,888,20,15,13
HLT2819,REI-N118,10,Gravenstraat/Achterom,NL:Q:32002819,1,4.30880789899222,52.0778470978756,889,20,15,20
HLT2828,REI-N118,11,Prinsengracht 19,NL:Q:32002828,1,4.30742433823409,52.0750057343175,890,30,26,35
HLT2826,REI-N118,12,Brouwersgracht 11,NL:Q:32002826,1,4.30533818485168,52.073735331654,891,20,15,20
HLT2825,REI-N118,13,Brouwersgracht 11,NL:Q:32002825,1,4.30580331593658,52.0730302725327,892,20,15,20
HLT2917,REI-N118,14,Hobbemastraat 42D,NL:Q:32002917,1,4.30732470016771,52.0703067384793,893,20,18,20
HLT2918,REI-N118,15,Hobbemastraat 42D,NL:Q:32002918,1,4.30696997485257,52.0702800558138,894,20,18,20
HLT2916,REI-N118,16,Paletplein 84,NL:Q:32002916,1,4.30250206144108,52.0687964216708,895,20,15,20
HLT2915,REI-N118,17,Paletplein 84,NL:Q:32002915,1,4.30293087196675,52.0688248192272,896,20,15,20
HLT3213,REI-N119,1,Escamplaan 106,NL:Q:32003213,1,4.27025394396136,52.0620242486526,897,30,26,35
HLT3214,REI-N119,2,Escamplaan 106,NL:Q:32003214,1,4.27075592073027,52.0621872123039,898,30,26,35
HLT3109,REI-N119,3,Escamplaan 100,NL:Q:32003109,1,4.27735565499042,52.064685567035,899,30,26,21
HLT3110,REI-N119,4,Escamplaan 100,NL:Q:32003110,1,4.27679163721481,52.0646110365272,900,30,26,35
HLT3003,REI-N119,5,Loosduinsekade 187,NL:Q:32003003,1,4.28528489466203,52.0709703839137,901,30,26,35
HLT3004,REI-N119,6,Loosduinsekade 187,NL:Q:32003004,1,4.28629579374744,52.071145230252,902,30,26,35
HLT2902,REI-N119,7,Tripstraat 101,NL:Q:32002902,1,4.29163895337862,52.0730381923441,903,20,15,13
HLT2901,REI-N119,8,Tripstraat 101,NL:Q:32002901,1,4.29165485674974,52.0732868854276,904,20,15,13
HLT2904,REI-N119,9,Loosduinsekade 79,NL:Q:32002904,1,4.29336264519704,52.0731220821988,905,30,26,21
HLT2903,REI-N119,10,Loosduinsekade 79,NL:Q:32002903,1,4.29233610024431,52.0729876009843,906,30,26,NA
HLT2712,REI-N120,1,Weteringplein 17,NL:Q:32002712,1,4.32826349303679,52.0754389175972,907,20,15,NA
HLT2711,REI-N120,2,Weteringplein 17,NL:Q:32002711,1,4.32811077721346,52.0751539685896,908,20,15,NA
HLS0201,REI-N120,3,Bezuidenhoutseweg 67,NL:Q:42018102,1,4.326885,52.083326,909,20,20,NA
HLS0200,REI-N120,4,Prins Clauslaan 8,NL:Q:42018101,1,4.328519,52.082702,910,20,20,NA
HLT2872,REI-N120,5,Schedeldoekshaven 592,NL:Q:32002872,1,4.32403155918895,52.0793821712023,911,50,30,NA
HLT2871,REI-N120,6,Schedeldoekshaven 592,NL:Q:32002871,1,4.32325560403187,52.0791908978823,912,30,20,NA
HLT2928,REI-N120,7,Parallelweg 111,NL:Q:32002928,1,4.31475339727651,52.0659175674772,913,30,26,NA
HLT2927,REI-N120,8,Parallelweg 111,NL:Q:32002927,1,4.31493321099476,52.0662067081426,914,30,26,NA
HLT2924,REI-N120,9,Fruitweg 2,NL:Q:32002924,1,4.30938797801223,52.061490925532,915,20,20,NA
HLT2921,REI-N120,10,Fruitweg 2,NL:Q:32002921,1,4.3083905418252,52.0614889846544,916,30,30,NA
HLT2922,REI-N120,11,Fruitweg 2,NL:Q:32002922,1,4.30929550468393,52.0615763714944,917,40,40,NA
HLT2706,REI-N120,12,Rijswijkseweg 19,NL:Q:32002706,1,4.32437,52.071887,918,30,30,NA
HLT2710,REI-N121,1,Rijswijkseweg 84,NL:Q:32012706,1,4.32539118864927,52.0708566604853,919,20,15,NA
HLT2709,REI-N121,2,Rijswijkseweg 155,NL:Q:32012706,1,4.32650293078902,52.0695560304559,920,20,15,NA
HLT3847,REI-N121,3,Waldorpstraat 80,NL:Q:32003847,1,4.3226077914308,52.068526848567,921,20,18,NA
HLT3846,REI-N121,4,Waldorpstraat 80,NL:Q:32003846,1,4.32281645693872,52.0687325197534,922,20,18,NA
HLT2708,REI-N121,5,Weteringkade 15,NL:Q:32002708,1,4.3250757524626,52.0731929598394,923,20,15,NA
HLT2707,REI-N121,6,Weteringkade 15,NL:Q:32002707,1,4.32451133450616,52.0732546151941,924,20,15,NA
HLT2715,REI-N121,7,Weteringkade 15,NL:Q:32002715,1,4.3233640371818,52.0724853827767,925,20,15,NA
HLT2705,REI-N121,8,Rijswijkseplein 42,NL:Q:32002705,1,4.324626,52.071548,926,20,20,NA
HLT2706,REI-N121,9,Rijswijkseplein 42,NL:Q:32002706,1,4.32437,52.071887,927,20,20,NA
HLT2604,REI-N121,10,Rijnstraat 8,NL:Q:32002604,1,4.32328502360524,52.0805050567251,928,20,20,NA
HLT2862,REI-N121,11,Kalvermarkt 34,NL:Q:32002862,1,4.31677521758497,52.0780949005159,929,20,20,NA
HLT2863,REI-N121,12,Kalvermarkt 34,NL:Q:32002863,1,4.31599193216493,52.0779682309886,930,20,20,NA
HLT3801,REI-N122,1,Rijswijkseweg 59,NL:Q:32003801,1,4.32774757388169,52.06822467169,931,20,15,NA
HLT3802,REI-N122,2,Rijswijkseweg 59,NL:Q:32003802,1,4.32794628056496,52.0679019649761,932,20,15,NA
HLT0311,REI-N122,3,Plesmanweg 20,NL:Q:32000311,1,4.30126124557253,52.1003604130588,933,20,15,NA
HLT0312,REI-N122,4,Plesmanweg 20,NL:Q:32000312,1,4.30148787975103,52.1007369246396,934,20,15,NA
HLT0305,REI-N122,5,Pompstationweg 7,NL:Q:32000305,1,4.30097423457466,52.1027728036548,935,20,15,NA
HLT0306,REI-N122,6,Pompstationweg 7,NL:Q:32000306,1,4.30138202257336,52.1031613720894,936,20,15,NA
HLT0227,REI-N122,7,DoorniksestraatPompstationweg,NL:Q:32000227,1,4.30066410479831,52.1072844019843,937,20,15,NA
HLT0228,REI-N122,8,DoorniksestraatPompstationweg,NL:Q:32000228,1,4.30122502827883,52.1067879367038,938,20,15,NA
HLT0703,REI-N122,9,Badhuiskade 4C,NL:Q:32000703,1,4.2771075162535,52.1079951946561,939,20,15,NA
HLT0702,REI-N122,10,Badhuiskade 4C,NL:Q:32000702,1,4.27720791645998,52.107691316095,940,20,15,NA
HLT0707,REI-N122,11,Gevers Deynootweg 59,NL:Q:32000707,1,4.28101729092274,52.111205161409,941,20,15,NA
HLT0706,REI-N122,12,Gevers Deynootweg 59,NL:Q:32000706,1,4.28074796560509,52.1111752787205,942,20,15,NA
HLT0749,REI-N122,13,Geversdeynootweg,NL:Q:32000749,1,4.28052594374643,52.1110008280486,943,20,15,NA
HLT0750,REI-N122,14,Geversdeynootweg,NL:Q:32000750,1,4.28083599550796,52.1110936227691,944,20,15,NA
HLT0202,REI-N122,15,Gevers Deynootweg 662,NL:Q:32000202,1,4.28362,52.113077,945,20,20,NA
HLT0204,REI-N122,16,Gevers Deynootweg 662,NL:Q:32000204,1,4.2838323827641,52.113566970972,946,20,18,NA
HLT0213,REI-N122,17,zwarte pad,NL:Q:32000213,1,4.28931,52.116806,947,20,20,NA
HLT0212,REI-N122,18,zwarte pad,NL:Q:32000212,1,4.289282,52.116761,948,20,20,NA
HLT0214,REI-N122,19,zwarte pad,NL:Q:32000214,1,4.289382,52.116843,949,20,20,NA
HLT0215,REI-N122,20,zwarte pad,NL:Q:32000215,1,4.28941,52.116897,950,20,20,NA
HLT0216,REI-N122,21,zwarte pad,NL:Q:32000216,1,4.289453,52.116942,951,20,20,NA
HLT0203,REI-N122,22,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NA,1,4.288501,52.116663,952,20,20,NA
HLT0207,REI-N122,23,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32000207,1,4.289232,52.115844,953,20,20,NA
HLT0211,REI-N122,24,Zwarte Pad,NL:Q:32000211,1,4.288233,52.11667,954,20,20,NA
HLT0801,REI-N123,1,Markenseplein 20,NL:Q:32000801,1,4.252349,52.08771,955,20,20,NA
HLT0809,REI-N123,2,Markenseplein 20,NL:Q:32000809,1,4.252376,52.087791,956,20,20,NA
HLT0802,REI-N123,3,Markenseplein 20,NL:Q:32000802,1,4.252527,52.088161,957,20,20,NA
HLT0811,REI-N123,4,Markenseplein 20,NL:Q:32000811,1,4.25237372954615,52.0877308302979,958,20,15,NA
HLT0805,REI-N123,5,Duivelandsestraat 7,NL:Q:32000805,1,4.255965,52.0861,959,20,20,NA
HLT0806,REI-N123,6,Duivelandsestraat 7,NL:Q:32000806,1,4.255624,52.086294,960,20,20,NA
HLT1302,REI-N123,7,Nieboerweg 202,NL:Q:32001302,1,4.2583029190032,52.0843329164547,961,20,15,NA
HLT1301,REI-N123,8,Nieboerweg 202,NL:Q:32001301,1,4.25747708767903,52.0850836547605,962,20,15,NA
HLT1205,REI-N123,9,Nieboerweg 241,NL:Q:32001205,1,4.26007817401344,52.0804137166609,963,20,15,NA
HLT1206,REI-N123,10,Nieboerweg 241,NL:Q:32001206,1,4.26041744342401,52.0802084221086,964,20,15,NA
HLT1211,REI-N123,11,Goudenregenstraat 170,NL:Q:32001211,1,4.26381920345304,52.0766044367726,965,20,15,NA
HLT1212,REI-N123,12,Goudenregenstraat 66,NL:Q:32001212,1,4.26414178534703,52.0764444199528,966,20,15,NA
HLT2007,REI-N123,13,Edisonstraat 145,NL:Q:32002007,1,4.27196717188878,52.0765475363912,967,20,15,NA
HLT2008,REI-N123,14,Edisonstraat 145,NL:Q:32002008,1,4.27228439332052,52.0764040219867,968,20,15,NA
HLT2015,REI-N123,15,Edisonstraat 5,NL:Q:32002015,1,4.27498,52.076007,969,20,20,NA
HLT2016,REI-N123,16,Edisonstraat 15,NL:Q:32002016,1,4.27552,52.076012,970,20,20,NA
HLT2104,REI-N123,17,Beeklaan 263,NL:Q:32002104,1,4.28003852588757,52.0754371575503,971,20,15,NA
HLT2103,REI-N123,18,Beeklaan 262,NL:Q:32002103,1,4.27994465741407,52.0756933546766,972,20,15,NA
HLT2107,REI-N123,19,Beeklaan 185A,NL:Q:32002107,1,4.28141979160522,52.0739696784526,973,20,15,NA
HLT2108,REI-N123,20,Beeklaan 151,NL:Q:32002108,1,4.28171420219583,52.0734483970242,974,20,15,NA
HLT9115,REI-N201,1,Gandhilaan 59 Delft,NL:Q:32009115,1,4.3503384386654,51.9807166048806,975,20,15,NA
HLT9117,REI-N201,2,Gandhilaan 59 Delft,NL:Q:32009117,1,4.34984114131405,51.9807282029349,976,20,15,NA
HLS0011,REI-N201,3,Gandhilaan 59 Delft,NL:Q:42000701,1,4.350254,51.980909,977,20,20,NA
HLT9114,REI-N201,4,Afrikalaan 160 Delft,NL:Q:32009114,1,4.34172475095003,51.9812835003891,978,20,15,NA
HLT9113,REI-N201,5,Afrikalaan 108 Delft,NL:Q:32009113,1,4.34185550161043,51.9805589184495,979,20,15,NA
HLT9112,REI-N201,6,Sadatweg 2 Delft,NL:Q:32009112,1,4.34386984598392,51.9844555740439,980,20,15,NA
HLT9111,REI-N201,7,Sadatweg 2 Delft,NL:Q:32009111,1,4.34340908642432,51.984492451082,981,20,15,NA
HLT9110,REI-N201,8,Buitenhofdreef/Van der SlootsingelDelft,NL:Q:32009110,1,4.3445546140956,51.9904382380822,982,20,15,NA
HLT9109,REI-N201,9,Buitenhofdreef/Van der Slootsingel Delft,NL:Q:32009109,1,4.34440678289589,51.989599417029,983,20,15,NA
HLT9108,REI-N201,10,Buitenhofdreef 17 Delft,NL:Q:32009108,1,4.34451576358489,51.9950159296487,984,20,18,NA
HLT9107,REI-N201,11,Buitenhofdreef 17 Delft,NL:Q:32009107,1,4.34438170807049,51.9951163875405,985,20,18,NA
HLT9136,REI-N201,12,Martinus Nijhofflaan/Aart van der Leeuw Delftlaan,NL:Q:32009136,1,4.34964855010991,51.9963181966809,986,20,15,NA
HLT9137,REI-N201,13,Martinus Nijhofflaan/Aart van der Leeuw Delftlaan,NL:Q:32009137,1,4.35095978841503,51.9964440182983,987,20,15,NA
HLT9104,REI-N201,14,Papsouwselaan 131 Delft,NL:Q:42003202,1,4.35476511156093,51.9992922928571,988,20,15,NA
HLT9103,REI-N201,15,Papsouwselaan 131 Delft,NL:Q:42003201,1,4.35471495962988,51.9988797312424,989,20,15,NA
HLS0388,REI-N201,16,Westlandseweg 51 Delft,NL:Q:42003902,1,4.354358,52.002464,990,20,20,NA
HLS0389,REI-N201,17,Westlandseweg 51 Delft,NL:Q:42003901,1,4.353549,52.002179,991,30,30,NA
HLS0055,REI-N202,1,michiel de ruyterweg Delft,NL:Q:42003601,1,4.356705,51.992229,992,20,20,NA
HLS0390,REI-N202,2,michiel de ruyterweg Delft,NL:Q:42003602,1,4.356705,51.992229,993,20,20,NA
HLS0116,REI-N202,3,Zuidwal Delft,NL:Q:42007801,1,4.364431,52.008413,994,20,20,NA
HLS0117,REI-N202,4,Zuidwal Delft,NL:Q:42007802,1,4.363506,52.008108,995,20,20,NA
HLT9017,REI-N202,5,Westvest/Stationsplein Delft,NL:Q:32009017,1,4.35748072231318,52.0073405197168,996,20,20,NA
HLT9018,REI-N202,6,Westvest/Stationsplein Delft,NL:Q:32009018,1,4.35704690017701,52.0080730919735,997,30,30,NA
HLT9010,REI-N202,7,Spoorsingel 89 Delft,NL:Q:32009010,1,4.35338660514552,52.0120082910084,998,20,15,NA
HLT9009,REI-N202,8,Spoorsingel 89 Delft,NL:Q:32009009,1,4.35348555332166,52.0117399481645,999,20,15,NA
HLT9005,REI-N202,9,Spoorsingel 89 Delft,NL:Q:32009005,1,4.35228215083707,52.0172184527924,1000,20,15,NA
HLT9006,REI-N202,10,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32009006,1,4.35269675363325,52.0174807751163,1001,20,15,NA
HLT9003,REI-N202,11,Vrijebanselaan 55 Delft,NL:Q:32009003,1,4.35150469184953,52.0237858746867,1002,20,18,NA
HLT9004,REI-N202,12,Vrijebanselaan 55 Delft,NL:Q:32009004,1,4.35152274890028,52.0239712641758,1003,20,18,NA
