ID_MAXIMO,Route,Order,Night_shift,longitude,latitude,ID,Service_time
HLT4011,9,8,1,4.28982039964988,52.0266348634339,719,8.0
HLS0161,9,9,1,4.293527,52.022661,29,15.0
HLT4006,9,10,1,4.29453479238839,52.0218975389346,718,15.0
HLT4014,9,11,1,4.2950268023853,52.019644995871,717,15.0
HLT4013,9,12,1,4.29621953295921,52.0199652764202,714,15.0
HLS0198,9,13,1,4.297951,52.019862,30,15.0
HLT6019,9,14,1,4.2897112443319,52.0172200280674,716,8.0
HLT6022,9,15,1,4.28964684804139,52.017251181669,715,8.0
HLS0194,9,16,1,4.29007,52.026368,28,15.0
HLT4012,9,17,1,4.29014572974832,52.0265003664939,712,15.0
HLT4016,9,18,1,4.28561,52.040044,50,15.0
HLT4015,9,19,1,4.285574,52.040322,49,15.0
HLT3426,9,20,1,4.28320930982892,52.0432076915725,742,15.0
HLT3427,9,21,1,4.28323497998198,52.0433324548764,743,15.0
HLT3425,9,22,1,4.283525971448,52.0484351306379,739,25.0
HLT3424,9,23,1,4.28273455452311,52.0480717506776,738,25.0
HLT3420,9,24,1,4.27898245551016,52.0467214789497,741,15.0
HLT3419,9,25,1,4.27874724633745,52.0466957678033,740,15.0
HLS0325,10,1,0,4.319169,52.010528,551,8.0
HLS0385,10,2,0,4.319833,52.002804,548,8.0
HLS0322,10,3,0,4.319988,52.000585,547,8.0
HLS0320,10,4,0,4.324362,52.004669,395,8.0
HLS0321,10,5,0,4.324363,52.004615,396,8.0
HLS0386,10,6,0,4.320165,52.00295,549,8.0
HLS0334,10,7,0,4.322048,52.007669,397,8.0
HLS0335,10,8,0,4.321908,52.007443,398,8.0
HLS0081,10,9,0,4.333382,52.00946,399,8.0
HLS0082,10,10,0,4.333836,52.00995,400,8.0
HLS0376,10,11,0,4.334537,52.012994,401,8.0
HLS0102,10,12,0,4.338314,52.009675,403,8.0
HLS0103,10,13,0,4.338342,52.009747,402,8.0
HLS0061,10,14,0,4.342006,52.010634,404,11.0
HLS0110,10,15,0,4.345658,52.010819,406,8.0
HLS0111,10,16,0,4.34569,52.01073,405,8.0
HLS0050,10,17,0,4.34965,52.008293,408,8.0
HLS0049,10,18,0,4.349829,52.008087,407,8.0
HLC0472,10,19,0,4.352599,52.009262,409,8.0
HLC0473,10,20,0,4.354966,52.009571,410,8.0
HLS0067,10,21,0,4.358576,52.01096,386,8.0
HLS0066,10,22,0,4.358199,52.010885,387,8.0
HLS0066,10,23,0,4.358199,52.010885,385,8.0
HLS0032,10,24,0,4.34982,52.019171,366,11.0
HLS0013,10,25,0,4.355605,52.020408,373,11.0
HLS0047,10,26,0,4.359237,52.020853,372,8.0
HLS0048,10,27,0,4.359241,52.020709,371,8.0
HLS0070,10,28,0,4.361901,52.019034,374,8.0
HLS0069,10,29,0,4.361957,52.019169,375,8.0
HLS0022,10,30,0,4.365948,52.015365,377,8.0
HLS0023,10,31,0,4.365037,52.016346,376,8.0
HLS0077,10,32,0,4.363953,52.013407,381,8.0
HLS0030,10,33,0,4.36204,52.012356,382,8.0
HLS0031,10,34,0,4.361675,52.01238,383,8.0
HLS0078,10,35,0,4.36423,52.013409,380,8.0
HLS0025,10,36,0,4.370789,52.0145,378,8.0
HLS0024,10,37,0,4.370819,52.014464,379,8.0
HLS0028,10,38,0,4.371574,52.008825,427,8.0
HLS0378,10,39,0,4.369782,52.006895,428,8.0
HLS0068,10,40,0,4.369292,52.006657,429,8.0
HLS0087,10,41,0,4.372758,52.007335,425,8.0
HLS0088,10,42,0,4.373822,52.007308,424,8.0
HLS0076,10,43,0,4.379615,52.006827,422,8.0
HLS0075,10,44,0,4.379677,52.006684,423,8.0
HLS0083,11,1,0,4.375616,52.011062,384,8.0
HLS0084,11,2,0,4.375897,52.010867,388,8.0
HLS0052,11,3,0,4.378021,52.012953,389,11.0
HLS0318,11,4,0,4.375723,52.014066,391,8.0
HLS0319,11,5,0,4.375749,52.014192,390,8.0
HLS0038,11,6,0,4.374033,52.015354,392,8.0
HLS0040,11,7,0,4.374017,52.015444,393,8.0
HLS0374,11,8,0,4.379545,52.017739,394,8.0
HLS0148,11,9,0,4.337889,52.077599,97,8.0
HLS0315,11,10,0,4.334246,52.080542,98,8.0
HLS0158,11,11,0,4.331895,52.081878,124,15.0
HLS0125,11,12,0,4.328673,52.084834,67,8.0
HLS0124,11,13,0,4.329035,52.084945,75,8.0
HLS0183,11,14,0,4.333882,52.087325,66,8.0
HLT2635,11,15,0,4.33584919834467,52.085735494864,85,15.0
HLT2636,11,16,0,4.33575583046536,52.0855605236657,80,15.0
HLT2634,11,17,0,4.33328306724958,52.0844686259132,119,15.0
HLT2633,11,18,0,4.33298454463528,52.0844643197803,118,15.0
HLT2632,11,19,0,4.33092356249137,52.0834327104532,121,15.0
HLT2631,11,20,0,4.33006987364627,52.0830736144388,120,15.0
HLS0157,11,21,0,4.332999,52.081448,94,15.0
HLS0316,11,22,0,4.335131,52.079507,95,15.0
HLS0147,11,23,0,4.337596,52.077642,96,15.0
HLS0340,12,1,0,4.357765,51.991069,448,8.0
HLS0053,12,2,0,4.356582,51.993127,449,8.0
HLS0074,12,3,0,4.355611,51.994206,451,8.0
HLS0054,12,4,0,4.356705,51.992229,452,8.0
HLS0341,12,5,0,4.35737,51.991138,453,8.0
HLS0056,12,6,0,4.360054,51.987746,454,8.0
HLS0057,12,7,0,4.360179,51.987369,455,8.0
HLS0041,12,8,0,4.361708,51.985477,456,11.0
HLS0045,12,9,0,4.362172,51.983656,457,11.0
HLS0093,12,10,0,4.357517,51.982231,458,8.0
HLS0094,12,11,0,4.356862,51.982199,459,8.0
HLS0317,12,12,0,4.385711,51.989513,473,8.0
HLS0357,12,13,0,4.381908,51.989013,475,8.0
HLS0358,12,14,0,4.382124,51.988485,474,8.0
HLS0392,12,15,0,4.377639,51.984617,438,8.0
HLS0393,12,16,0,4.379791,51.981498,439,8.0
HLS0394,12,17,0,4.379823,51.981382,440,8.0
HLS0395,12,18,0,4.383842,51.976113,441,8.0
HLS0396,12,19,0,4.383769,51.976121,442,8.0
HLS0391,12,20,0,4.37762,51.984842,437,8.0
HLS0356,12,21,0,4.380181,51.991353,476,8.0
HLS0355,12,22,0,4.380148,51.991551,477,11.0
HLS0079,12,23,0,4.379873,51.99793,431,8.0
HLS0080,12,24,0,4.38012,51.99796,432,8.0
HLS0100,12,25,0,4.37757,52.001282,430,11.0
HLS0098,12,26,0,4.3772,52.002833,433,8.0
HLS0099,12,27,0,4.37723,52.002798,434,8.0
HLS0085,12,28,0,4.380008,52.003595,435,8.0
HLS0086,12,29,0,4.38056,52.003671,436,8.0
HLS0017,12,30,0,4.372133,52.002143,483,8.0
HLS0015,12,31,0,4.372303,52.002351,482,8.0
HLS0344,12,32,0,4.376178,51.996506,478,11.0
HLS0345,12,33,0,4.376815,51.99599,479,8.0
HLS0347,12,34,0,4.374078,51.999193,481,8.0
HLS0346,12,35,0,4.373804,51.999703,480,11.0
HLS0016,12,36,0,4.372437,52.001552,484,11.0
HLS0029,12,37,0,4.37171,52.009231,426,8.0
HLS0063,13,1,0,4.333908,51.995712,447,11.0
HLS0072,13,2,0,4.334764,51.994021,467,8.0
HLS0071,13,3,0,4.33485,51.993465,468,8.0
HLS0034,13,4,0,4.336748,51.993248,469,8.0
HLS0035,13,5,0,4.337055,51.993161,470,8.0
HLS0105,13,6,0,4.339468,51.990252,471,8.0
NEW,13,7,0,4.339447,51.989874,472,8.0
HLS0020,13,8,0,4.343247,51.989899,466,8.0
HLS0021,13,9,0,4.343857,51.989976,465,8.0
HLS0106,13,10,0,4.34435,51.987518,464,8.0
HLS0058,13,11,0,4.346839,51.983782,461,8.0
