,OBJECTID,ID_MAXIMO,AREACODE,HALTENAAM,NLQNR,INSTAP_PWD_NOV_ALLE_PERRONS_19,MAX_INSTAP_PWD_DRUKSTE_UUR_19,MAX_INSTAP_PWD_24,MAAND_MAX_PWD_24,MAX_INSTAP_PWD_DRUKSTE_UUR_24,MAX_INSTAP_PER_UUR_24,UUR_MAX_24,MAAND_UUR_MAX_PWD_24,INSTAP_PWD_REF_MAAND,LIJNEN,BASIS,PLUS,TOP_,CATEGORIE,CODE_CATEGORIE,CODE_OVERSTAP,CODE_RECREATIE,CODE_WIJK,CODE_SEIZOEN,CODE_VISUALISATIE,CRITERIUM_OVERSTAP,CRITERIUM_RECREATIE,CRITERIUM_WIJK,CRITERIUM_SEIZOEN,AANTAL_INWONERS,INSTAPPERS,INST_INW,latitude,longitude
706,1290,HLT2828,2828,Grote Markt,NL:Q:32002828,1092.0,189.0,1426,1730419200000,223,16,16,1725148800000,1026.0,25-39,,2.0,,2.0,2,0,1,1,1,20111,,,Instappers/inwoners ochtendspits,Calamiteitenhalte,7239.0,21.571429,0.003,52.0750057343175,4.30742433823409
707,1291,HLT2835,2832,Centrum,NL:Q:32002835,10018.0,768.0,4280,1717200000000,575,15,15,1717200000000,8205.0,1-9-15-17,,2.0,1.0,1.0,1,1,1,0,0,11100,% HTM-overstappers,,,,3722.0,913.666667,0.2455,52.0781969354658,4.31411769680347
708,1292,HLT2862,2862,Kalvermarkt-Stadhuis,NL:Q:32002862,5556.0,795.0,2294,1725148800000,452,17,17,1717200000000,4698.0,9-15-16-17,,2.0,1.0,1.0,1,1,1,0,0,11100,% HTM-overstappers,,,,4521.0,193.428571,0.0428,52.0780949005159,4.31677521758497
709,1293,HLT2873,2873,Kneuterdijk,NL:Q:32002873,523.0,75.0,792,1733011200000,92,15,15,1709251200000,708.0,22-24-28-38,3.0,,,3.0,3,0,1,0,0,30100,,,,,2125.0,27.952381,0.0132,52.0813797306583,4.30955207869815
710,1294,HLT2881,2880,Spui,NL:Q:32002881,13295.0,1156.0,8663,1733011200000,938,16,16,1733011200000,12059.0,2-3-4-6-34,,2.0,1.0,1.0,1,1,1,0,0,11100,% HTM-overstappers,,,,4091.0,728.761905,0.1781,52.077210963634,4.31393394877852
711,1295,HLT2902,2901,Loosduinseweg,NL:Q:32002902,946.0,92.0,629,1709251200000,87,14,14,1714521600000,821.0,11,3.0,,,3.0,3,0,0,0,0,30000,,,,,6519.0,153.095238,0.0235,52.0730381923441,4.29163895337862
712,1296,HLT2909,2909,Vaillantplein,NL:Q:32002909,214.0,20.0,200,1709251200000,31,12,12,1733011200000,212.0,25,3.0,,,3.0,3,0,0,0,0,30000,,,,,10432.0,25.47619,0.0024,52.0695292616339,4.29988572911518
713,1297,HLT2913,2913,Haagse Markt,NL:Q:32002913,903.0,124.0,863,1717200000000,129,17,17,1719792000000,760.0,25-39,3.0,,,3.0,3,0,1,1,0,30110,,,Supermarkt + bibliotheek <200m,,11172.0,83.238095,0.0075,52.0669020617042,4.29664274776856
714,1298,HLT2917,2917,Om en Bij,NL:Q:32002917,1016.0,168.0,798,1730419200000,119,8,8,1733011200000,934.0,6,,2.0,,2.0,2,0,0,0,0,20000,,,,,9478.0,206.142857,0.0217,52.0703067384793,4.30732470016771
715,1299,HLT2921,2921,Wouwermanstraat,NL:Q:32002921,3499.0,244.0,1556,1709251200000,204,8,8,1709251200000,2984.0,2017-12-11 00:00:00,,2.0,1.0,1.0,1,1,0,1,0,11010,% HTM-overstappers,,"Aan fietsroute, Instappers/inwoners ochtendspits",,6234.0,571.142857,0.0916,52.0614889846544,4.3083905418252
716,1300,HLT2927,2925,Jacob Catsstraat,NL:Q:32002927,1607.0,193.0,873,1711929600000,177,15,15,1730419200000,1410.0,9-11-12-16-17,,2.0,,2.0,2,0,0,0,0,20000,,,,,5908.0,333.761905,0.0565,52.0662067081426,4.31493321099476
717,1301,HLT2934,2908,Delftselaan,NL:Q:32002934,1408.0,178.0,382,1717200000000,57,16,16,1717200000000,1281.0,2017-11-01 00:00:00,,2.0,,2.0,2,0,0,1,0,20010,,,Supermarkt + bibliotheek <200m,,10517.0,254.047619,0.0242,52.0696516803254,4.294348900516
718,1302,HLT3003,3003,De la Reyweg,NL:Q:32003003,2269.0,342.0,806,1709251200000,118,14,14,1717200000000,2276.0,2-4-6-9-15-21-22-23-25-28,,2.0,,2.0,2,0,0,0,0,20000,,,,,9358.0,448.904762,0.048,52.0709703839137,4.28528489466203
719,1303,HLT3007,3005,Paul Krugerplein,NL:Q:32003007,1571.0,112.0,696,1711929600000,106,8,8,1711929600000,1278.0,6,3.0,,,3.0,3,0,0,0,0,30000,,,,,9203.0,279.761905,0.0304,52.0684595984931,4.28959400843595
720,1304,HLT3101,3101,Kamperfoeliestraat,NL:Q:32003101,527.0,111.0,104,1730419200000,46,18,18,1714521600000,582.0,2006-04-02 00:00:00,3.0,,,3.0,3,0,0,0,0,30000,,,,,6910.0,129.809524,0.0188,52.0668751045654,4.2706841576903
721,1305,HLT3109,3109,Tienhovenselaan,NL:Q:32003109,1028.0,195.0,948,1711929600000,140,7,7,1706745600000,974.0,2025-06-04 00:00:00,,2.0,,2.0,2,0,0,0,0,20000,,,,,7914.0,247.047619,0.0312,52.064685567035,4.27735565499042
722,1306,HLT3119,3119,Soestdijkseplein,NL:Q:32003119,474.0,86.0,162,1730419200000,47,16,16,1725148800000,248.0,25-39,3.0,,,3.0,3,0,0,0,0,30000,,,,,7771.0,113.714286,0.0146,52.0621057744916,4.28369421306727
723,1307,HLT3129,3129,Dierenselaan,NL:Q:32003129,972.0,144.0,1053,1711929600000,165,8,8,1725148800000,1050.0,4,3.0,,,3.0,3,0,0,0,0,30000,,,,,8936.0,201.380952,0.0225,52.0669548087595,4.28208906021847
724,1308,HLT3205,3205,Laan van Eik en Duinen,NL:Q:32003205,263.0,53.0,384,1709251200000,78,8,8,1727740800000,341.0,2006-04-02 00:00:00,3.0,,,3.0,3,0,0,0,0,30000,,,,,4136.0,53.190476,0.0129,52.0653841825349,4.26645978342402
725,1309,HLT3213,3213,Monnickendamplein,NL:Q:32003213,1615.0,272.0,396,1730419200000,76,12,12,1711929600000,1679.0,2025-06-04 00:00:00,,2.0,,2.0,2,0,0,1,0,20010,,,Aan fietsroute,,7350.0,330.0,0.0449,52.0620242486526,4.27025394396136
726,1310,HLT3218,3217,Leyenburg,NL:Q:32003218,1873.0,216.0,1349,1704067200000,183,8,8,1725148800000,1707.0,23-26,,2.0,,2.0,2,1,1,1,0,21110,% HTM-overstappers,,Instappers/inwoners ochtendspits,,4315.0,339.809524,0.0788,52.0567283242206,4.26643640415249
727,1311,HLT3302,3302,Drapeniersgaarde,NL:Q:32003302,166.0,51.0,240,1730419200000,55,8,8,1730419200000,201.0,21,3.0,,,3.0,3,0,0,0,0,30000,,,,,5896.0,53.761905,0.0091,52.0389596616921,4.26812718957008
728,1312,HLT3309,3309,Bouwlustlaan,NL:Q:32003309,671.0,131.0,42,1725148800000,16,16,16,1709251200000,562.0,4,3.0,,,3.0,3,0,0,0,0,30000,,,,,3915.0,144.952381,0.037,52.0458960211795,4.2549644410696
729,1313,HLT3313,3313,De Stede,NL:Q:32003313,21.0,41.0,180,1714521600000,47,8,8,1704067200000,170.0,21,3.0,,,3.0,3,0,0,0,0,30000,,,,,4823.0,0.0,0.0,52.0420880389415,4.26373743228082
730,1314,HLT3320,3320,Vrederustlaan,NL:Q:32003320,819.0,81.0,162,1711929600000,30,16,16,1706745600000,612.0,25,3.0,,,3.0,3,0,0,0,0,30000,,,,,6989.0,127.857143,0.0183,52.0429242712834,4.25955067643816
731,1315,HLT3327,3327,De Dreef,NL:Q:32003327,822.0,202.0,18,1704067200000,10,16,16,1704067200000,680.0,9,,2.0,,2.0,2,0,0,1,0,20010,,,Aan fietsroute,,4053.0,234.190476,0.0578,52.0348160890285,4.25744600027258
732,1316,HLT3331,3330,Beresteinlaan,NL:Q:32003331,1283.0,290.0,1283,1704067200000,203,8,8,1704067200000,1059.0,9,,2.0,,2.0,2,0,0,0,0,20000,,,,,4985.0,284.238095,0.057,52.0371046139345,4.26196712673877
733,1317,HLT3336,3335,Wolweversgaarde,NL:Q:32003336,670.0,137.0,58,1714521600000,12,8,8,1714521600000,654.0,9,3.0,,,3.0,3,0,0,0,0,30000,,,,,3620.0,127.809524,0.0353,52.041023555465,4.26914690343151
734,1318,HLT3340,3340,Ambachtsweg,NL:Q:32003340,132.0,35.0,9,1727740800000,7,12,12,1727740800000,158.0,21-39,3.0,,,3.0,3,0,0,0,0,30000,,,,,4010.0,34.952381,0.0087,52.033319918307,4.2660258276495
735,1319,HLT3350,3350,De Uithof,NL:Q:32003350,382.0,69.0,979,1733011200000,295,12,12,1704067200000,388.0,4,3.0,,,3.0,3,1,1,1,0,31110,P&R <100m,,Instappers/inwoners ochtendspits,,1143.0,84.571429,0.074,52.0396574341117,4.24553399940945
736,1320,HLT3361,3361,Randveen,NL:Q:32003361,292.0,40.0,23,1711929600000,19,9,9,1711929600000,222.0,25,3.0,,,3.0,3,0,0,0,0,30000,,,,,,,,52.0382738684478,4.25138391005665
737,1321,HLT3372,3372,Revalidatiecentrum,NL:Q:32003372,,,244,1709251200000,42,8,8,1709251200000,68.0,21,,,,,3,0,0,0,0,30000,,,,,,,,52.0407195469103,4.26564842466535
738,1322,HLT3403,3403,Zuidwoldepad,NL:Q:32003403,395.0,105.0,175,1706745600000,133,12,12,1706745600000,451.0,4,3.0,,,3.0,3,0,0,0,0,30000,,,,,3752.0,101.571429,0.0271,52.0529202544227,4.26617699594688
739,1323,HLT3407,3407,Almeloplein,NL:Q:32003407,490.0,105.0,238,1733011200000,41,16,16,1730419200000,615.0,25-26-39,3.0,,,3.0,3,0,0,0,0,30000,,,,,5560.0,116.142857,0.0209,52.0553528654491,4.2739476630964
740,1324,HLT3411,3411,Zweeloostraat,NL:Q:32003411,280.0,42.0,104,1709251200000,28,15,15,1709251200000,274.0,21-25,3.0,,,3.0,3,0,0,0,0,30000,,,,,4801.0,56.142857,0.0117,52.0477124666053,4.26869833451072
741,1325,HLT3417,3417,Leggelostraat,NL:Q:32003417,1414.0,282.0,1090,1704067200000,175,8,8,1730419200000,1217.0,2016-09-01 00:00:00,,2.0,,2.0,2,0,0,0,0,20000,,,,,5467.0,377.047619,0.069,52.0444460432458,4.27599438015277
742,1326,HLT3422,3422,Leyweg,NL:Q:32003422,3419.0,344.0,1204,1727740800000,188,16,16,1711929600000,3083.0,2016-09-01 00:00:00,,2.0,1.0,1.0,1,0,0,0,0,10000,,,,,6133.0,412.0,0.0672,52.0457667893556,4.27840779739995
743,1327,HLT3426,3427,Paterswoldestraat,NL:Q:32003426,,,70,1727740800000,15,8,8,1727740800000,128.0,23,,,,,3,0,0,0,0,30000,,,,,,,,52.0432076915725,4.28320930982892
744,1328,HLT3438,3438,Fluitenbergstraat,NL:Q:32003438,70.0,11.0,63,1704067200000,16,15,15,1730419200000,65.0,23,3.0,,,3.0,3,0,0,0,0,30000,,,,,3254.0,16.714286,0.0051,52.0509160884693,4.28091817078335
745,1329,HLT3601,3601,Loevesteinlaan,NL:Q:32003601,417.0,68.0,235,1714521600000,47,8,8,1709251200000,322.0,23,3.0,,,3.0,3,0,0,0,0,30000,,,,,4826.0,128.857143,0.0267,52.048140641604,4.2847159887493
746,1330,HLT3607,3607,Anna Bijnslaan,NL:Q:32003607,1302.0,258.0,428,1727740800000,132,17,17,1727740800000,1214.0,2016-09-01 00:00:00,,2.0,,2.0,2,0,0,0,0,20000,,,,,6371.0,300.952381,0.0472,52.0554271168112,4.29902976372799
747,1331,HLT3612,3612,Cannenburglaan,NL:Q:32003612,281.0,39.0,153,1730419200000,41,15,15,1730419200000,264.0,23,3.0,,,3.0,3,0,0,0,0,30000,,,,,4756.0,64.714286,0.0136,52.0444938985215,4.29001010596668
748,1332,HLT3618,3618,Erasmusplein,NL:Q:32003618,479.0,76.0,487,1714521600000,100,8,8,1733011200000,534.0,16,3.0,,,3.0,3,0,0,0,0,30000,,,,,6285.0,97.380952,0.0155,52.0498752887279,4.29934254326166
749,1333,HLT3624,3624,Moerweg,NL:Q:32003624,150.0,29.0,203,1725148800000,52,8,8,1704067200000,224.0,26,3.0,,,3.0,3,0,0,0,0,30000,,,,,6387.0,42.47619,0.0067,52.0585078292629,4.29423453771442
750,1334,HLT3628,3628,Station Moerwijk,NL:Q:32003628,475.0,69.0,199,1719792000000,76,10,10,1714521600000,338.0,26-38,3.0,,,3.0,3,1,0,0,0,31000,Treinstation <250m,,,,5412.0,116.142857,0.0215,52.0549794250182,4.30970802487795
751,1335,HLT3708,3708,Melis Stokelaan,NL:Q:32003708,161.0,22.0,83,1730419200000,36,11,11,1730419200000,145.0,26,3.0,,,3.0,3,0,0,0,0,30000,,,,,4977.0,44.857143,0.009,52.056294589728,4.30306038741281
752,1336,HLT3803,3803,Calandplein,NL:Q:32003803,736.0,136.0,317,1711929600000,54,8,8,1714521600000,742.0,22-26-29,3.0,,,3.0,3,0,0,0,0,30000,,,,,6298.0,174.190476,0.0277,52.0628599398347,4.31359887592858
753,1337,HLT3809,3809,Oudemansstraat,NL:Q:32003809,1445.0,220.0,1237,1711929600000,175,8,8,1711929600000,1274.0,1-16-17,,2.0,,2.0,2,0,0,0,0,20000,,,,,9979.0,318.714286,0.0319,52.0630281963993,4.32524265914755
754,1338,HLT3815,3815,Broeksloot,NL:Q:32003815,1167.0,94.0,487,1711929600000,103,8,8,1714521600000,1080.0,1,3.0,,,3.0,3,0,0,1,0,30010,,,Supermarkt + bibliotheek <200m,,7708.0,251.190476,0.0326,52.059802232434,4.33305958799996
755,1339,HLT3820,3819,Jonckbloetplein,NL:Q:32003820,1834.0,258.0,135,1719792000000,54,16,16,1725148800000,1721.0,22-29,,2.0,,2.0,2,0,0,0,0,20000,,,,,9554.0,375.809524,0.0393,52.0580731595153,4.32176434430744
756,1340,HLT3824,3823,Lorentzplein,NL:Q:32003824,2620.0,327.0,1202,1709251200000,157,8,8,1730419200000,2338.0,1-16-17,,2.0,1.0,1.0,1,0,0,0,0,10000,,,,,10994.0,515.428571,0.0469,52.0608564358272,4.32693038994864
757,1341,HLT3830,3829,Alberdingk Thijmstraat,NL:Q:32003830,225.0,47.0,198,1706745600000,42,8,8,1714521600000,178.0,22-29,3.0,,,3.0,3,0,0,0,0,30000,,,,,5706.0,71.142857,0.0125,52.0521382111461,4.31314795195388
758,1342,HLT3834,3833,Jan van Beersstraat,NL:Q:32003834,109.0,23.0,198,1719792000000,23,7,7,1730419200000,113.0,22-29,3.0,,,3.0,3,0,0,0,0,30000,,,,,6109.0,30.142857,0.0049,52.0557310434146,4.32384185127498
759,1343,HLT3840,3839,Leeghwaterplein,NL:Q:32003840,2749.0,318.0,1341,1711929600000,207,15,15,1725148800000,2411.0,1-15-16-17,,2.0,1.0,1.0,1,0,1,0,0,10100,,,,,4696.0,195.142857,0.0416,52.0659206000349,4.32183853742751
760,1344,HLT3847,3846,Station Hollands Spoor,NL:Q:32003847,1620.0,271.0,572,1709251200000,289,9,9,1709251200000,1122.0,22-26-29-38,,2.0,,2.0,2,1,0,0,0,21000,"% HTM-overstappers, Treinstation <250m",,,,7450.0,259.190476,0.0348,52.068526848567,4.3226077914308
761,1345,HLT3860,3859,Megastores hoofdingang,NL:Q:32003860,376.0,84.0,452,1711929600000,79,16,16,1711929600000,291.0,22-26-29,3.0,,,3.0,3,0,1,0,0,30100,,,,,5332.0,21.095238,0.004,52.0669240153178,4.31860823810236
762,1346,HLT3906,3905,Wegastraat,NL:Q:32003906,366.0,55.0,185,1725148800000,63,14,14,1730419200000,115.0,26,3.0,,,3.0,3,0,0,0,0,30000,,,,,2238.0,29.690476,0.0133,52.0701556590412,4.3364707744107
763,1347,HLT4005,4005,Lage Veld,NL:Q:32004005,310.0,81.0,18,1704067200000,7,17,17,1704067200000,238.0,16,3.0,,,3.0,3,0,0,0,0,30000,,,,,4532.0,90.619048,0.02,52.0229359150097,4.29406798240413
764,1348,HLT4011,4011,Oosteinde,NL:Q:32004011,434.0,131.0,41,1709251200000,12,15,15,1711929600000,321.0,16,3.0,,,3.0,3,0,0,0,0,30000,,,,,3258.0,133.142857,0.0409,52.0266348634339,4.28982039964988
765,1349,HLT5101,5101,Herenstraat,NL:Q:32005101,537.0,95.0,354,1733011200000,56,19,19,1733011200000,507.0,23,3.0,,,3.0,3,0,0,0,0,30000,,,,,5126.0,123.476191,0.0241,52.0570275213458,4.33827632403754
766,1350,HLT5105,5105,Bilderdijklaan,NL:Q:32005105,21.0,6.0,29,1706745600000,11,11,11,1706745600000,15.0,23,3.0,,,3.0,3,0,0,0,0,30000,,,,,4952.0,4.714286,0.001,52.0582519270084,4.34144264774803
767,1351,HLT5205,5205,Esdoornstraat,NL:Q:32005205,138.0,16.0,102,1704067200000,20,16,16,1706745600000,,23,3.0,,,3.0,3,0,0,0,0,30000,,,,,4608.0,24.761905,0.0054,52.054289503592,4.33784243030667
768,1352,HLT5211,5211,Paulus Potterlaan,NL:Q:32005211,124.0,18.0,74,1704067200000,23,8,8,1704067200000,,23,3.0,,,3.0,3,0,0,0,0,30000,,,,,5029.0,37.047619,0.0074,52.0506585256175,4.33519859349742
769,1353,HLT5217,5217,Generaal Spoorlaan,NL:Q:32005217,512.0,94.0,221,1730419200000,52,18,18,1704067200000,617.0,17,3.0,,,3.0,3,0,0,0,0,30000,,,,,3363.0,130.571429,0.0388,52.0481368116765,4.33086697238636
770,1354,HLT5303,5303,Generaal Spoorlaan,NL:Q:32005303,55.0,9.0,12,1727740800000,8,14,14,1706745600000,31.0,22-29,3.0,,,3.0,3,0,0,0,0,30000,,,,,3178.0,12.238095,0.0039,52.0428783903441,4.31991167374355
771,1355,HLT5307,5307,Rijswijkse Schouwburg,NL:Q:32005307,55.0,7.0,91,1725148800000,31,15,15,1714521600000,104.0,22-23,3.0,,,3.0,3,0,1,0,0,30100,,,,,2465.0,13.619048,0.0055,52.0461022772875,4.32713364910779
772,1356,HLT5405,5405,Bogaard stadscentrum,NL:Q:32005405,500.0,53.0,172,1711929600000,34,15,15,1704067200000,313.0,23,3.0,,,3.0,3,0,1,0,0,30100,,,,,3423.0,34.857143,0.0102,52.0375694946049,4.31634221644375
773,1357,HLT5411,5411,Rijswijk Station,NL:Q:32005411,1143.0,129.0,545,1704067200000,104,18,18,1704067200000,940.0,17,3.0,,,3.0,3,1,0,1,0,31010,% HTM-overstappers,,Supermarkt + bibliotheek <200m,,3012.0,140.809524,0.0467,52.0375364998038,4.32224450590528
774,1358,HLT5421,5421,Rijswijk Station,NL:Q:32005421,1098.0,121.0,706,1711929600000,107,15,15,1709251200000,1052.0,22-23-29,3.0,,,3.0,3,1,0,1,0,31010,% HTM-overstappers,,Supermarkt + bibliotheek <200m,,3097.0,183.666667,0.0593,52.0374596573517,4.32193321935493
775,1359,HLT5503,5503,De Schilp,NL:Q:32005503,241.0,29.0,256,1709251200000,36,12,12,1727740800000,209.0,22-23,3.0,,,3.0,3,0,0,0,0,30000,,,,,2429.0,49.809524,0.0205,52.0375600609169,4.30081078186736
776,1360,HLT5514,5514,Sir Winston Churchilllaan,NL:Q:32005514,46.0,16.0,76,1730419200000,18,8,8,1730419200000,49.0,22,3.0,,,3.0,3,0,0,0,0,30000,,,,,3667.0,16.714286,0.0046,52.0317750521434,4.30425131907123
777,1361,HLT5601,5601,Wethouder Brederodelaan,NL:Q:32005601,136.0,34.0,14,1714521600000,6,10,10,1704067200000,118.0,22,3.0,,,3.0,3,0,0,0,0,30000,,,,,4568.0,32.761905,0.0072,52.0308949746818,4.31233127738533
778,1362,HLT5605,5605,Aletta Jacobsstraat,NL:Q:32005605,44.0,8.0,59,1704067200000,15,8,8,1730419200000,45.0,22-39,3.0,,,3.0,3,0,0,0,0,30000,,,,,3197.0,10.47619,0.0033,52.0269118332711,4.30937307222222
779,1363,HLT5615,5615,Aletta Jacobsstraat,NL:Q:32005615,277.0,74.0,55,1711929600000,12,16,16,1730419200000,284.0,17,3.0,,,3.0,3,0,0,0,0,30000,,,,,2350.0,78.761905,0.0335,52.0246308242181,4.31202900102591
780,1364,HLT5623,5623,Pater Doumenstraat,NL:Q:32005623,35.0,8.0,56,1714521600000,18,8,8,1706745600000,37.0,22,3.0,,,3.0,3,0,0,0,0,30000,,,,,2954.0,9.142857,0.0031,52.0286059965904,4.30618919445805
781,1365,HLT5839,5839,Handelskade,NL:Q:32005839,294.0,67.0,129,1733011200000,76,17,17,1733011200000,315.0,17,3.0,,,3.0,3,0,0,0,0,30000,,,,,853.0,32.380952,0.038,52.0441517962569,4.33660672871732
782,1366,HLT5843,5843,Volmerlaan,NL:Q:32005843,569.0,82.0,153,1730419200000,47,17,17,1733011200000,441.0,17,3.0,,,3.0,3,0,0,0,0,30000,,,,,676.0,13.190476,0.0195,52.0374038144605,4.32935644686839
783,1367,HLT5905,5905,'s-Gravenmade,NL:Q:32005905,193.0,32.0,196,1727740800000,69,18,18,1719792000000,203.0,1,3.0,,,3.0,3,0,0,0,0,30000,,,,,501.0,25.095238,0.0501,52.0446044237291,4.34421625574658
784,1368,HLT5936,5936,Laan van 's-Gravenmade,NL:Q:32005936,153.0,42.0,74,1709251200000,41,9,9,1709251200000,189.0,15,3.0,,,3.0,3,0,1,0,0,30100,,,,,14.0,6.047619,0.432,52.048052673653,4.35280559065153
785,1369,HLT5940,5940,Plesmanlaan,NL:Q:32005940,1173.0,294.0,138,1725148800000,41,8,8,1704067200000,950.0,15,,2.0,,2.0,2,0,0,1,0,20010,,,Instappers/inwoners ochtendspits,,4049.0,288.190476,0.0712,52.0407609622897,4.36783926710515
786,1370,HLT5946,5946,Anthony Fokkersingel,NL:Q:32005946,524.0,96.0,345,1733011200000,57,8,8,1711929600000,454.0,19,3.0,,,3.0,3,0,0,0,0,30000,,,,,5322.0,167.809524,0.0315,52.0354353322419,4.36299352100497
787,1371,HLT6022,6019,Dorpskade,NL:Q:32006022,431.0,80.0,200,1704067200000,34,17,17,1706745600000,359.0,15-16,3.0,,,3.0,3,0,0,0,0,30000,,,,,2265.0,107.714286,0.0476,52.017251181669,4.28964684804139
788,1372,HLT7102,7101,Binckhorstlaan,NL:Q:32007102,131.0,11.0,96,1733011200000,31,16,16,1719792000000,131.0,23,3.0,,,3.0,3,0,0,0,0,30000,,,,,3621.0,23.904762,0.0066,52.0610267650314,4.34617545006255
789,1373,HLT7110,7110,Voorburg Station,NL:Q:32007110,789.0,65.0,319,1704067200000,69,17,17,1717200000000,510.0,23-28,3.0,,,3.0,3,1,0,0,0,31000,"% HTM-overstappers, Treinstation <250m",,,,2507.0,100.095238,0.0399,52.0670789430233,4.35812210576236
790,1374,HLT7114,7110,Voorburg Station,NL:Q:32007114,789.0,65.0,120,1719792000000,40,9,9,1709251200000,510.0,26,3.0,,,3.0,3,1,0,0,0,31000,"% HTM-overstappers, Treinstation <250m",,,,2507.0,100.095238,0.0399,52.06731082648,4.35849125333432
791,1375,HLT7411,7411,Bruijnings Ingenhoeslaan,NL:Q:32007411,497.0,90.0,421,1709251200000,72,8,8,1711929600000,456.0,2023-02-01 00:00:00,3.0,,,3.0,3,0,0,0,0,30000,,,,,5920.0,88.904762,0.015,52.0781312561549,4.34966225712502
792,1376,HLT7506,7505,Mgr. van Steelaan,NL:Q:32007506,1079.0,164.0,316,1706745600000,52,12,12,1730419200000,955.0,2,,2.0,,2.0,2,0,0,0,0,20000,,,,,5582.0,190.666667,0.0342,52.0769416384772,4.35435518126629
793,1377,HLT7510,7509,Koningin Julianaplein,NL:Q:32007510,198.0,27.0,107,1709251200000,27,8,8,1730419200000,191.0,23,3.0,,,3.0,3,0,0,1,0,30010,,,Supermarkt + bibliotheek <200m,,3454.0,25.619048,0.0074,52.0752130305157,4.36191429181527
794,1378,HLT7604,7603,Prinses Beatrixlaan,NL:Q:32007604,384.0,70.0,147,1730419200000,48,13,13,1717200000000,349.0,2,3.0,,,3.0,3,0,0,0,0,30000,,,,,4047.0,80.52381,0.0199,52.0794094723123,4.36081503921945
795,1379,HLT7704,7703,Essesteijn,NL:Q:32007704,525.0,81.0,148,1709251200000,42,17,17,1704067200000,465.0,2025-06-02 00:00:00,3.0,,,3.0,3,0,0,0,0,30000,,,,,3151.0,89.619048,0.0284,52.0871837066267,4.3731105340953
796,1380,HLT9004,9003,Brasserskade,NL:Q:32009004,2126.0,367.0,1123,1725148800000,233,15,15,1725148800000,1517.0,2019-01-01 00:00:00,,2.0,,2.0,2,0,0,1,0,20010,,,Aan fietsroute,,3586.0,173.190476,0.0483,52.0239712641758,4.35152274890028
797,1381,HLT9010,9009,Prinsenhof,NL:Q:32009010,996.0,101.0,1441,1733011200000,247,21,21,1733011200000,904.0,2019-01-01 00:00:00,3.0,,,3.0,3,0,0,0,0,30000,,,,,,,,52.0120082910084,4.35338660514552
798,1382,HLT9101,9101,Krakeelpolderweg,NL:Q:32009101,473.0,47.0,195,1725148800000,89,16,16,1725148800000,407.0,1,3.0,,,3.0,3,0,0,0,0,30000,,,,,4078.0,58.047619,0.0142,52.0022558388003,4.35365974082112
799,1383,HLT9107,9107,Diepenbrockstraat,NL:Q:32009107,823.0,188.0,74,1704067200000,16,14,14,1714521600000,754.0,1,,2.0,,2.0,2,0,0,0,0,20000,,,,,4416.0,171.952381,0.0389,51.9951163875405,4.34438170807049
800,1384,HLT9111,9111,Sadatweg,NL:Q:32009111,436.0,69.0,17,1733011200000,5,22,22,1709251200000,319.0,1,3.0,,,3.0,3,0,0,0,0,30000,,,,,3276.0,80.428571,0.0246,51.984492451082,4.34340908642432
801,1385,HLT9115,9115,Abtswoudsepark,NL:Q:32009115,207.0,37.0,7,1714521600000,5,20,20,1722470400000,200.0,1,3.0,,,3.0,3,0,0,0,0,30000,,,,,2920.0,42.857143,0.0147,51.9807166048806,4.3503384386654
802,1386,HLT9501,9501,Mall of the Netherlands,NL:Q:32009501,1348.0,163.0,4006,1733011200000,510,18,18,1733011200000,2909.0,2019-06-02 00:00:00,,2.0,,2.0,2,0,1,1,0,20110,,,Instappers/inwoners ochtendspits,,2018.0,203.142857,0.1007,52.0907787401382,4.38181704481262
803,1387,HLT9505,9505,Kastelenring,NL:Q:32009505,481.0,115.0,523,1704067200000,108,8,8,1727740800000,458.0,6,3.0,,,3.0,3,0,0,0,0,30000,,,,,4285.0,119.285714,0.0278,52.0975921783071,4.39445477053546
804,1388,HLT9521,9509,HMC Antoniushove,NL:Q:32009521,390.0,69.0,193,1706745600000,39,16,16,1706745600000,532.0,2019-02-01 00:00:00,3.0,,,3.0,3,0,1,0,0,30100,,,,,2266.0,35.904762,0.0158,52.0923070929186,4.38241745115961
805,1389,HLT9582,9582,Oosteinde,NL:Q:32009582,198.0,39.0,183,1711929600000,36,8,8,1725148800000,187.0,19,3.0,,,3.0,3,0,0,0,0,30000,,,,,2256.0,38.095238,0.0169,52.0790478592782,4.38694149680923
806,1390,HLT9586,9586,Klaverveld,NL:Q:32009586,177.0,32.0,163,1704067200000,51,8,8,1704067200000,188.0,19,3.0,,,3.0,3,0,0,0,0,30000,,,,,2406.0,44.714286,0.0186,52.068787764524,4.40541711124662
807,1391,HLT9590,9591,Lanen,NL:Q:32009590,230.0,28.0,154,1733011200000,35,9,9,1727740800000,233.0,19,3.0,,,3.0,3,0,0,0,0,30000,,,,,3198.0,51.857143,0.0162,52.0605530503955,4.39498456089782
808,1392,HLT9810,9810,Scholekstersingel,NL:Q:32009810,1032.0,197.0,360,1730419200000,133,8,8,1704067200000,853.0,15-19,,2.0,,2.0,2,0,0,1,0,20010,,,Aan fietsroute,,4597.0,299.714286,0.0652,52.0448418700634,4.37735082015087
