Region index,Region label,Time,Distance driven [km],Speed [kmh],Free flow speed [kmh],Congestion level [%],Travel time per 10 km [min],Road network length [km]
0,Region 4,2024-08-26T00:00,51.496,49.3,54.2,9.9,12.1,53.29
0,Region 4,2024-08-26T01:00,8.612,50.7,50.3,0,11.8,53.29
0,Region 4,2024-08-26T02:00,12.592,37.4,37.7,0.8,16,53.29
0,Region 4,2024-08-26T03:00,18.524,26.8,30.8,15,22.3,53.29
0,Region 4,2024-08-26T04:00,33.275,28,33.3,18.9,21.3,53.29
0,Region 4,2024-08-26T05:00,92.66,42.5,47.7,12.1,14,53.29
0,Region 4,2024-08-26T06:00,220.84,42.6,45.3,6.4,14,53.29
0,Region 4,2024-08-26T07:00,333.128,45.3,49.1,8.4,13.2,53.29
0,Region 4,2024-08-26T08:00,400.732,41,48.2,17.3,14.5,53.29
0,Region 4,2024-08-26T09:00,292.336,34,44.8,31.4,17.6,53.29
0,Region 4,2024-08-26T10:00,322.323,35.6,45.1,26.9,16.8,53.29
0,Region 4,2024-08-26T11:00,388.844,33.9,42.6,25.6,17.6,53.29
0,Region 4,2024-08-26T12:00,311.855,37.8,46.5,22.9,15.8,53.29
0,Region 4,2024-08-26T13:00,309.927,38.9,47.2,21.1,15.3,53.29
0,Region 4,2024-08-26T14:00,337.342,37.5,46.4,23.8,15.9,53.29
0,Region 4,2024-08-26T15:00,384.819,34.6,44.7,29,17.3,53.29
0,Region 4,2024-08-26T16:00,454.748,33,42.4,28.2,18.1,53.29
0,Region 4,2024-08-26T17:00,426.812,33.5,42.8,27.8,17.8,53.29
0,Region 4,2024-08-26T18:00,330.526,31.3,40.6,29.3,19.1,53.29
0,Region 4,2024-08-26T19:00,330.564,26.9,40.7,51.2,22.2,53.29
0,Region 4,2024-08-26T20:00,194.647,36,44.9,24.5,16.6,53.29
0,Region 4,2024-08-26T21:00,192.979,45.1,52.1,15.7,13.3,53.29
0,Region 4,2024-08-26T22:00,88.112,41,51.5,25.4,14.5,53.29
0,Region 4,2024-08-26T23:00,21.488,45.9,50.7,10.4,13,53.29
1,Region 5,2024-08-26T00:00,28.414,58.4,58.5,0.1,10.2,46.639
1,Region 5,2024-08-26T01:00,5.8,50.7,54.3,7,11.8,46.639
1,Region 5,2024-08-26T02:00,11.24,41.5,54.4,31.1,14.4,46.639
1,Region 5,2024-08-26T03:00,5.831,45.8,49.2,7.3,13,46.639
1,Region 5,2024-08-26T04:00,48.308,54.9,59.4,8.2,10.9,46.639
1,Region 5,2024-08-26T05:00,133.869,52.4,55,4.9,11.4,46.639
1,Region 5,2024-08-26T06:00,233.705,50.9,55.6,9.2,11.7,46.639
1,Region 5,2024-08-26T07:00,404.35,48.3,55,14,12.4,46.639
1,Region 5,2024-08-26T08:00,435.097,43.9,53.5,21.8,13.6,46.639
1,Region 5,2024-08-26T09:00,330.72,44.9,54.1,20.3,13.3,46.639
1,Region 5,2024-08-26T10:00,369.777,42.7,53.7,25.8,14,46.639
1,Region 5,2024-08-26T11:00,412.356,43.1,54.6,26.5,13.8,46.639
1,Region 5,2024-08-26T12:00,456.172,44.2,54.6,23.3,13.5,46.639
1,Region 5,2024-08-26T13:00,481.562,44,54.8,24.6,13.6,46.639
1,Region 5,2024-08-26T14:00,533.177,42.6,53.4,25.2,14,46.639
1,Region 5,2024-08-26T15:00,547.918,42.2,53.7,27.1,14.1,46.639
1,Region 5,2024-08-26T16:00,575.788,44.2,54,22,13.5,46.639
1,Region 5,2024-08-26T17:00,666.198,46.6,54.2,16.3,12.8,46.639
1,Region 5,2024-08-26T18:00,454.857,48,54.8,14.2,12.4,46.639
1,Region 5,2024-08-26T19:00,441.764,45.5,54.1,19,13.1,46.639
1,Region 5,2024-08-26T20:00,363.766,49.4,56.4,14,12.1,46.639
1,Region 5,2024-08-26T21:00,250.695,48.7,55.5,13.8,12.3,46.639
1,Region 5,2024-08-26T22:00,122.335,52.7,57,8.1,11.3,46.639
1,Region 5,2024-08-26T23:00,76.009,53.4,55.3,3.4,11.2,46.639
2,Region 6,2024-08-26T00:00,21.473,52,50.9,0,11.5,41.211
2,Region 6,2024-08-26T01:00,6.654,52.9,52.1,0,11.3,41.211
2,Region 6,2024-08-26T02:00,14.61,48.7,48.7,0,12.3,41.211
2,Region 6,2024-08-26T03:00,10.789,43.1,47.3,9.6,13.8,41.211
2,Region 6,2024-08-26T04:00,29.255,49.5,49.6,0.1,12.1,41.211
2,Region 6,2024-08-26T05:00,99.363,46.8,50.2,7.2,12.8,41.211
2,Region 6,2024-08-26T06:00,164.484,47.7,51,6.8,12.5,41.211
2,Region 6,2024-08-26T07:00,317.163,45.7,49.6,8.5,13.1,41.211
2,Region 6,2024-08-26T08:00,341.206,39.5,48.9,23.9,15.1,41.211
2,Region 6,2024-08-26T09:00,296.284,41.6,49.4,18.6,14.3,41.211
2,Region 6,2024-08-26T10:00,258.488,39.2,48,22.3,15.2,41.211
2,Region 6,2024-08-26T11:00,304.71,40.3,48.4,20.1,14.8,41.211
2,Region 6,2024-08-26T12:00,321.56,40.6,49.1,20.7,14.7,41.211
2,Region 6,2024-08-26T13:00,322.78,39,47.6,21.8,15.3,41.211
2,Region 6,2024-08-26T14:00,353.958,38.9,49.2,26.4,15.4,41.211
2,Region 6,2024-08-26T15:00,415.523,40.9,48.7,19.1,14.6,41.211
2,Region 6,2024-08-26T16:00,445.525,41.8,48.6,16.2,14.3,41.211
2,Region 6,2024-08-26T17:00,433.873,41.5,48.6,17,14.4,41.211
2,Region 6,2024-08-26T18:00,288.888,44.5,49,10.1,13.4,41.211
2,Region 6,2024-08-26T19:00,294.233,42.8,48.3,12.9,14,41.211
2,Region 6,2024-08-26T20:00,221.452,43.7,48.9,11.6,13.7,41.211
2,Region 6,2024-08-26T21:00,140.509,45.2,48.1,6.4,13.2,41.211
2,Region 6,2024-08-26T22:00,91.488,43.8,49.7,13.2,13.6,41.211
2,Region 6,2024-08-26T23:00,42.805,49.3,50.2,1.6,12.1,41.211
3,Region 7,2024-08-26T00:00,2.086,57.6,53.8,0,10.4,3.793
3,Region 7,2024-08-26T01:00,0.686,56.3,54.9,0,10.6,3.793
3,Region 7,2024-08-26T02:00,1.297,56.9,54.6,0,10.5,3.793
3,Region 7,2024-08-26T03:00,1.477,39.5,44.9,13.7,15.1,3.793
3,Region 7,2024-08-26T04:00,2.756,53.9,54.8,1.5,11.1,3.793
3,Region 7,2024-08-26T05:00,10.578,56.4,54.8,0,10.6,3.793
3,Region 7,2024-08-26T06:00,23.655,49.5,52.1,5.2,12.1,3.793
3,Region 7,2024-08-26T07:00,40.788,49.1,53.4,8.9,12.2,3.793
3,Region 7,2024-08-26T08:00,39.545,47.7,53,11.1,12.5,3.793
3,Region 7,2024-08-26T09:00,35.919,44.5,48.8,9.4,13.4,3.793
3,Region 7,2024-08-26T10:00,27.945,46,51.8,12.3,13,3.793
3,Region 7,2024-08-26T11:00,36.616,46.6,53.4,14.6,12.8,3.793
3,Region 7,2024-08-26T12:00,39.074,46.5,50.8,9.1,12.8,3.793
3,Region 7,2024-08-26T13:00,38.564,35.9,48.6,35.2,16.6,3.793
3,Region 7,2024-08-26T14:00,35.135,45.9,52.3,14,13,3.793
3,Region 7,2024-08-26T15:00,44.307,44.7,52.4,17.2,13.4,3.793
3,Region 7,2024-08-26T16:00,48.288,46.6,52.8,13.3,12.8,3.793
3,Region 7,2024-08-26T17:00,45.452,46,49.8,8.2,13,3.793
3,Region 7,2024-08-26T18:00,31.804,45.5,51.8,13.8,13.1,3.793
3,Region 7,2024-08-26T19:00,30.205,47.6,51.8,8.7,12.5,3.793
3,Region 7,2024-08-26T20:00,22.342,44.7,51.8,15.8,13.4,3.793
3,Region 7,2024-08-26T21:00,14.026,52.8,54.4,3,11.3,3.793
3,Region 7,2024-08-26T22:00,11.424,54,54.9,1.6,11,3.793
3,Region 7,2024-08-26T23:00,5.372,40.8,49.2,20.8,14.7,3.793
4,Region 15,2024-08-26T00:00,37.289,68,66.6,0,8.8,25.105
4,Region 15,2024-08-26T01:00,10.316,73.6,66.5,0,8.1,25.105
4,Region 15,2024-08-26T02:00,24.926,60.6,66.2,9.2,9.8,25.105
4,Region 15,2024-08-26T03:00,12.581,55.3,66.9,20.8,10.8,25.105
4,Region 15,2024-08-26T04:00,38.692,61.2,66.6,8.7,9.7,25.105
4,Region 15,2024-08-26T05:00,104.625,61.8,67.1,8.5,9.6,25.105
4,Region 15,2024-08-26T06:00,275.88,62.8,66.1,5.2,9.5,25.105
4,Region 15,2024-08-26T07:00,423.38,60.4,66.1,9.5,9.9,25.105
4,Region 15,2024-08-26T08:00,446.528,56.7,66.2,16.6,10.5,25.105
4,Region 15,2024-08-26T09:00,363.553,56.3,65.8,16.8,10.6,25.105
4,Region 15,2024-08-26T10:00,317.043,57.1,65.6,14.8,10.4,25.105
4,Region 15,2024-08-26T11:00,349.699,56,65.7,17.4,10.7,25.105
4,Region 15,2024-08-26T12:00,365.335,57.6,66,14.6,10.4,25.105
4,Region 15,2024-08-26T13:00,313.325,56,65.2,16.4,10.7,25.105
4,Region 15,2024-08-26T14:00,334.736,55.5,65.2,17.5,10.8,25.105
4,Region 15,2024-08-26T15:00,363.041,56.9,66.3,16.4,10.5,25.105
4,Region 15,2024-08-26T16:00,398.948,60.4,66.3,9.7,9.9,25.105
4,Region 15,2024-08-26T17:00,461.145,58.6,66.4,13.3,10.2,25.105
4,Region 15,2024-08-26T18:00,315.416,56.4,66.4,17.6,10.6,25.105
4,Region 15,2024-08-26T19:00,315.155,56.8,66.4,16.8,10.5,25.105
4,Region 15,2024-08-26T20:00,157.159,61.7,66,7,9.7,25.105
4,Region 15,2024-08-26T21:00,154.715,63,66.7,5.9,9.5,25.105
4,Region 15,2024-08-26T22:00,88.796,66.2,66.9,1.1,9,25.105
4,Region 15,2024-08-26T23:00,31.085,62.4,66.2,6,9.6,25.105
5,Region 16,2024-08-26T00:00,28.419,57.4,59.8,4.1,10.4,32.944
5,Region 16,2024-08-26T01:00,13.533,46.6,60.4,29.5,12.8,32.944
5,Region 16,2024-08-26T02:00,11.581,55,58.5,6.4,10.9,32.944
5,Region 16,2024-08-26T03:00,6.535,57.2,57.6,0.7,10.4,32.944
5,Region 16,2024-08-26T04:00,38.021,60.9,60.1,0,9.8,32.944
5,Region 16,2024-08-26T05:00,138.376,53.2,57.5,8,11.2,32.944
5,Region 16,2024-08-26T06:00,352.632,49.7,58.9,18.5,12,32.944
5,Region 16,2024-08-26T07:00,482.566,46.4,58,24.9,12.9,32.944
5,Region 16,2024-08-26T08:00,443.283,45.4,57.6,26.9,13.2,32.944
5,Region 16,2024-08-26T09:00,314.445,45.6,57,24.9,13.1,32.944
5,Region 16,2024-08-26T10:00,326.764,48.6,58.1,19.5,12.3,32.944
5,Region 16,2024-08-26T11:00,395.651,46.6,57.5,23.2,12.8,32.944
5,Region 16,2024-08-26T12:00,360.174,49.7,59.1,18.7,12,32.944
5,Region 16,2024-08-26T13:00,344.644,44.4,57.6,29.6,13.5,32.944
5,Region 16,2024-08-26T14:00,423.517,29.5,57.8,95.8,20.2,32.944
5,Region 16,2024-08-26T15:00,468.908,45.4,58.3,28.2,13.1,32.944
5,Region 16,2024-08-26T16:00,496.236,45.2,58.4,29.1,13.2,32.944
5,Region 16,2024-08-26T17:00,540.681,44.8,59.1,32,13.3,32.944
5,Region 16,2024-08-26T18:00,356.275,49.9,59.2,18.7,12,32.944
5,Region 16,2024-08-26T19:00,321.845,48.9,58.8,20.2,12.2,32.944
5,Region 16,2024-08-26T20:00,200.236,53.3,58.7,10.1,11.2,32.944
5,Region 16,2024-08-26T21:00,195.767,57.5,59.4,3.3,10.4,32.944
5,Region 16,2024-08-26T22:00,109.607,57.3,59.5,3.8,10.4,32.944
5,Region 16,2024-08-26T23:00,53.063,61.5,61.1,0,9.7,32.944
6,Region 17,2024-08-26T00:00,35.238,45.1,53,17.4,13.2,74.963
6,Region 17,2024-08-26T01:00,21.51,47.8,51.5,7.7,12.5,74.963
6,Region 17,2024-08-26T02:00,14.794,49.7,51,2.6,12,74.963
6,Region 17,2024-08-26T03:00,17.42,52.4,52,0,11.4,74.963
6,Region 17,2024-08-26T04:00,60.701,51.2,50.7,0,11.7,74.963
6,Region 17,2024-08-26T05:00,237.225,47.4,49.8,5,12.6,74.963
6,Region 17,2024-08-26T06:00,580.301,42.4,49,15.5,14.1,74.963
6,Region 17,2024-08-26T07:00,860.866,39.7,48.3,21.5,15,74.963
6,Region 17,2024-08-26T08:00,972.691,37.8,47.1,24.6,15.8,74.963
6,Region 17,2024-08-26T09:00,620.684,38.3,47.5,23.9,15.6,74.963
6,Region 17,2024-08-26T10:00,775.21,36.4,47.1,29.4,16.4,74.963
6,Region 17,2024-08-26T11:00,901.816,35.3,45.8,29.7,16.9,74.963
6,Region 17,2024-08-26T12:00,842.758,36.6,46,25.6,16.3,74.963
6,Region 17,2024-08-26T13:00,897.011,36.1,46.5,28.6,16.5,74.963
6,Region 17,2024-08-26T14:00,1052.598,35.1,46.5,32.2,17,74.963
6,Region 17,2024-08-26T15:00,1034.435,37.4,47.7,27.7,16,74.963
6,Region 17,2024-08-26T16:00,1130.581,36.2,47.3,30.5,16.5,74.963
6,Region 17,2024-08-26T17:00,1059.198,36,47.7,32.5,16.6,74.963
6,Region 17,2024-08-26T18:00,726.868,38.9,47.3,21.3,15.3,74.963
6,Region 17,2024-08-26T19:00,650.527,40.6,48.8,20.2,14.7,74.963
6,Region 17,2024-08-26T20:00,470.547,43,48.2,12,13.9,74.963
6,Region 17,2024-08-26T21:00,403.325,43.4,47,8.3,13.8,74.963
6,Region 17,2024-08-26T22:00,223.826,44,48.5,10.1,13.6,74.963
6,Region 17,2024-08-26T23:00,83.046,45.8,49.1,7.3,13,74.963
7,Region 18,2024-08-26T00:00,30.596,39.9,44.3,10.8,15,73.078
7,Region 18,2024-08-26T01:00,11.771,44.8,46,2.6,13.3,73.078
7,Region 18,2024-08-26T02:00,6.652,45.6,46.6,2.3,13.1,73.078
7,Region 18,2024-08-26T03:00,5.731,38.5,42.2,9.7,15.5,73.078
7,Region 18,2024-08-26T04:00,18.782,46.1,44.3,0,12.9,73.078
7,Region 18,2024-08-26T05:00,78.68,38.8,43.8,12.6,15.4,73.078
7,Region 18,2024-08-26T06:00,228.254,39.7,44.7,12.5,15,73.078
7,Region 18,2024-08-26T07:00,399.824,38.3,44,14.9,15.6,73.078
7,Region 18,2024-08-26T08:00,502.877,34.6,42.5,22.5,17.2,73.078
7,Region 18,2024-08-26T09:00,343.122,35.7,42.7,19.6,16.7,73.078
7,Region 18,2024-08-26T10:00,342.01,34.8,41.5,19.1,17.2,73.078
7,Region 18,2024-08-26T11:00,401.422,34.3,42.2,23,17.4,73.078
7,Region 18,2024-08-26T12:00,447.064,35.2,42.4,20.4,17,73.078
7,Region 18,2024-08-26T13:00,384.221,34.2,41.7,21.9,17.5,73.078
7,Region 18,2024-08-26T14:00,469.922,32.8,41.8,27.1,18.2,73.078
7,Region 18,2024-08-26T15:00,495.019,33.1,42.3,27.7,18,73.078
7,Region 18,2024-08-26T16:00,612.036,35.2,42.3,20.1,17,73.078
7,Region 18,2024-08-26T17:00,589.338,33.4,42.1,25.6,17.9,73.078
7,Region 18,2024-08-26T18:00,378.007,36.9,42.5,15,16.2,73.078
7,Region 18,2024-08-26T19:00,363.697,38.4,43,12,15.6,73.078
7,Region 18,2024-08-26T20:00,263.652,38.8,43.1,11,15.4,73.078
7,Region 18,2024-08-26T21:00,183.147,37.4,41.5,11,16,73.078
7,Region 18,2024-08-26T22:00,122.469,41.5,42.4,2,14.4,73.078
7,Region 18,2024-08-26T23:00,48.794,40.6,43,5.9,14.7,73.078
8,Region 19,2024-08-26T00:00,65.73,45.8,44.3,0,13,81.058
8,Region 19,2024-08-26T01:00,28.763,36.2,37.8,4.2,16.5,81.058
8,Region 19,2024-08-26T02:00,22.713,37.7,46.3,22.7,15.8,81.058
8,Region 19,2024-08-26T03:00,26.092,42.7,44.4,4,14,81.058
8,Region 19,2024-08-26T04:00,46.381,36.5,40.3,10.3,16.4,81.058
8,Region 19,2024-08-26T05:00,206.529,43.5,44.4,2.1,13.7,81.058
8,Region 19,2024-08-26T06:00,497.757,39.2,44,12.3,15.2,81.058
8,Region 19,2024-08-26T07:00,980.392,35.4,43.7,23.3,16.9,81.058
8,Region 19,2024-08-26T08:00,1087.558,32.2,42.3,31.6,18.6,81.058
8,Region 19,2024-08-26T09:00,848.893,33.6,42.4,26.2,17.8,81.058
8,Region 19,2024-08-26T10:00,680.866,32.9,42.2,28.1,18.1,81.058
8,Region 19,2024-08-26T11:00,775.335,33.2,41.9,26.2,18,81.058
8,Region 19,2024-08-26T12:00,888.059,33.5,42.1,25.4,17.8,81.058
8,Region 19,2024-08-26T13:00,831.522,33.3,42,26.3,18,81.058
8,Region 19,2024-08-26T14:00,981.203,32.1,42.3,31.7,18.6,81.058
8,Region 19,2024-08-26T15:00,1068.26,31.6,41.7,32,18.9,81.058
8,Region 19,2024-08-26T16:00,1141.098,31.6,42.5,34.3,18.9,81.058
8,Region 19,2024-08-26T17:00,1194.514,30.6,41.9,36.9,19.5,81.058
8,Region 19,2024-08-26T18:00,812.622,34.4,41.6,20.9,17.4,81.058
8,Region 19,2024-08-26T19:00,728.223,34.4,41.3,20.2,17.4,81.058
8,Region 19,2024-08-26T20:00,546.908,35,41.2,17.8,17.1,81.058
8,Region 19,2024-08-26T21:00,379.372,35.1,41.2,17.3,17,81.058
8,Region 19,2024-08-26T22:00,230.859,42.5,43.8,3,14.1,81.058
8,Region 19,2024-08-26T23:00,105.673,42.1,44.7,6.3,14.2,81.058
9,Region 20,2024-08-26T00:00,4.267,54.8,53.6,0,10.9,2.449
9,Region 20,2024-08-26T01:00,2.961,55.4,54,0,10.8,2.449
9,Region 20,2024-08-26T02:00,2.115,59.7,54,0,10,2.449
9,Region 20,2024-08-26T03:00,1.269,48.8,53.7,9.9,12.2,2.449
9,Region 20,2024-08-26T04:00,1.692,57.3,53.7,0,10.4,2.449
9,Region 20,2024-08-26T05:00,5.118,57.5,53.2,0,10.4,2.449
9,Region 20,2024-08-26T06:00,18.392,51.5,53.8,4.5,11.6,2.449
9,Region 20,2024-08-26T07:00,47.48,45.3,53,17.1,13.2,2.449
9,Region 20,2024-08-26T08:00,43.728,42.3,51.7,22.1,14.1,2.449
9,Region 20,2024-08-26T09:00,31.81,44.9,53.7,19.3,13.3,2.449
9,Region 20,2024-08-26T10:00,21.426,42.2,53.6,27,14.2,2.449
9,Region 20,2024-08-26T11:00,21.728,43.5,54.2,24.5,13.7,2.449
9,Region 20,2024-08-26T12:00,27.571,42.6,51.9,21.9,14,2.449
9,Region 20,2024-08-26T13:00,29.829,40.7,53.1,30.5,14.7,2.449
9,Region 20,2024-08-26T14:00,39.088,42,53.6,27.4,14.2,2.449
9,Region 20,2024-08-26T15:00,40.921,44.8,54.2,21.1,13.3,2.449
9,Region 20,2024-08-26T16:00,54.901,44,54,22.8,13.6,2.449
9,Region 20,2024-08-26T17:00,59.943,46.4,53.7,15.6,12.9,2.449
9,Region 20,2024-08-26T18:00,33.062,46.6,53.3,14.3,12.8,2.449
9,Region 20,2024-08-26T19:00,29.492,45.8,54.3,18.3,13,2.449
9,Region 20,2024-08-26T20:00,26.323,49.8,54,8.5,12,2.449
9,Region 20,2024-08-26T21:00,13.741,46.5,52.8,13.5,12.8,2.449
9,Region 20,2024-08-26T22:00,13.251,46.5,54.2,16.6,12.8,2.449
9,Region 20,2024-08-26T23:00,3.807,52.2,54,3.4,11.4,2.449
10,Region 26,2024-08-26T00:00,1.028,28.9,33.9,17.2,20.7,16.557
10,Region 26,2024-08-26T01:00,0.522,72.5,43.3,0,8.2,16.557
10,Region 26,2024-08-26T02:00,0.237,23.4,29,23.6,25.5,16.557
10,Region 26,2024-08-26T03:00,0.99,47.9,43.3,0,12.5,16.557
10,Region 26,2024-08-26T04:00,1.947,30.3,36.2,19.5,19.7,16.557
10,Region 26,2024-08-26T05:00,1.904,41.5,40.3,0,14.4,16.557
10,Region 26,2024-08-26T06:00,9.022,49.8,49,0,12,16.557
10,Region 26,2024-08-26T07:00,11.09,39.4,41.2,4.5,15.2,16.557
10,Region 26,2024-08-26T08:00,16.773,36.1,39.8,10.3,16.6,16.557
10,Region 26,2024-08-26T09:00,11.243,33,37,12.3,18.1,16.557
10,Region 26,2024-08-26T10:00,12.319,21.7,35.1,61.4,27.5,16.557
10,Region 26,2024-08-26T11:00,9.694,30.9,39.2,26.6,19.3,16.557
10,Region 26,2024-08-26T12:00,19.698,23.6,38.1,61.2,25.3,16.557
10,Region 26,2024-08-26T13:00,18.773,34.9,46.2,32.5,17.1,16.557
10,Region 26,2024-08-26T14:00,20.433,35.5,44.9,26.2,16.8,16.557
10,Region 26,2024-08-26T15:00,16.795,35.4,42.3,19.4,16.9,16.557
10,Region 26,2024-08-26T16:00,20.168,32.7,35.5,8.6,18.3,16.557
10,Region 26,2024-08-26T17:00,15.089,24.7,34.7,40.6,24.2,16.557
10,Region 26,2024-08-26T18:00,19.487,41.5,51.2,23.3,14.4,16.557
10,Region 26,2024-08-26T19:00,14.833,51,53.2,4.3,11.7,16.557
10,Region 26,2024-08-26T20:00,8.996,37.1,45,21.2,16.1,16.557
10,Region 26,2024-08-26T21:00,6.482,37.3,53.2,42.5,16,16.557
10,Region 26,2024-08-26T22:00,7.973,37.8,41.2,8.8,15.8,16.557
10,Region 26,2024-08-26T23:00,0.654,27.2,43,57.9,22,16.557
11,Region 27,2024-08-26T00:00,4.359,32.8,41.7,27.1,18.2,54.799
11,Region 27,2024-08-26T01:00,7.637,35.8,42.8,19.4,16.7,54.799
11,Region 27,2024-08-26T02:00,2.361,46.9,54.4,15.9,12.7,54.799
11,Region 27,2024-08-26T03:00,2.455,41.9,43.2,3.1,14.2,54.799
11,Region 27,2024-08-26T04:00,11.06,41.1,43.4,5.5,14.5,54.799
11,Region 27,2024-08-26T05:00,42.688,35.6,41.2,15.7,16.8,54.799
11,Region 27,2024-08-26T06:00,110.349,36.8,43.8,18.8,16.2,54.799
11,Region 27,2024-08-26T07:00,150.118,39.4,47,19.2,15.1,54.799
11,Region 27,2024-08-26T08:00,163.314,35.4,45,27,16.9,54.799
11,Region 27,2024-08-26T09:00,184.124,33.4,44,31.5,17.9,54.799
11,Region 27,2024-08-26T10:00,134.104,32.4,44.8,38.1,18.4,54.799
11,Region 27,2024-08-26T11:00,205.79,27.8,42.7,53.1,21.5,54.799
11,Region 27,2024-08-26T12:00,207.705,30.1,42.7,41.7,19.8,54.799
11,Region 27,2024-08-26T13:00,222.543,27.9,43,53.6,21.4,54.799
11,Region 27,2024-08-26T14:00,204.673,29.9,43.3,44.6,20,54.799
11,Region 27,2024-08-26T15:00,164.891,36.2,45.4,25.2,16.5,54.799
11,Region 27,2024-08-26T16:00,201.007,32.3,43.6,34.7,18.5,54.799
11,Region 27,2024-08-26T17:00,218.585,33.6,43.6,29.4,17.8,54.799
11,Region 27,2024-08-26T18:00,117.279,33.9,42.9,26.2,17.6,54.799
11,Region 27,2024-08-26T19:00,97.461,33.8,43.8,29.4,17.7,54.799
11,Region 27,2024-08-26T20:00,76.02,32.4,43.8,35.2,18.5,54.799
11,Region 27,2024-08-26T21:00,52.529,40,46.3,15.6,14.9,54.799
11,Region 27,2024-08-26T22:00,24.138,36.8,45.5,23.5,16.2,54.799
11,Region 27,2024-08-26T23:00,23.556,39,46.6,19.6,15.3,54.799
12,Region 28,2024-08-26T00:00,149.546,51.3,51.8,1,11.6,53.052
12,Region 28,2024-08-26T01:00,74.561,57.4,55.8,0,10.4,53.052
12,Region 28,2024-08-26T02:00,61.042,50.9,55.1,8.3,11.7,53.052
12,Region 28,2024-08-26T03:00,68.533,57.4,55.1,0,10.4,53.052
12,Region 28,2024-08-26T04:00,203.953,54.6,55.4,1.3,10.9,53.052
12,Region 28,2024-08-26T05:00,831.195,46.8,54.3,15.9,12.8,53.052
12,Region 28,2024-08-26T06:00,2070.87,45.5,54.8,20.3,13.1,53.052
12,Region 28,2024-08-26T07:00,2894.961,45.2,55.2,22,13.2,53.052
12,Region 28,2024-08-26T08:00,2933.353,43.9,54.6,24.2,13.6,53.052
12,Region 28,2024-08-26T09:00,2234.988,42.9,54.4,26.8,13.9,53.052
12,Region 28,2024-08-26T10:00,1952.272,43.1,54.6,26.5,13.8,53.052
12,Region 28,2024-08-26T11:00,2171.571,42.7,54.5,27.6,14,53.052
12,Region 28,2024-08-26T12:00,2235.979,43.1,54.3,26,13.9,53.052
12,Region 28,2024-08-26T13:00,2355.018,38.6,53.9,39.7,15.5,53.052
12,Region 28,2024-08-26T14:00,2602.439,39.5,54,36.6,15.1,53.052
12,Region 28,2024-08-26T15:00,2756.58,42.1,54.4,29.4,14.2,53.052
12,Region 28,2024-08-26T16:00,3248.932,41.3,54.3,31.5,14.5,53.052
12,Region 28,2024-08-26T17:00,3306.924,42.4,55.2,30,14.1,53.052
12,Region 28,2024-08-26T18:00,2225.834,45.3,55.1,21.7,13.2,53.052
12,Region 28,2024-08-26T19:00,1662.102,46.1,54.1,17.4,13,53.052
12,Region 28,2024-08-26T20:00,1078.243,47.1,52.9,12.2,12.7,53.052
12,Region 28,2024-08-26T21:00,985.274,48.5,52.6,8.3,12.3,53.052
12,Region 28,2024-08-26T22:00,551.808,51.7,53.7,4,11.6,53.052
12,Region 28,2024-08-26T23:00,269.746,50.7,53.3,5,11.8,53.052
13,Region 29,2024-08-26T00:00,58.217,36.3,40.5,11.4,16.5,131.883
13,Region 29,2024-08-26T01:00,42.64,33.7,42.5,26.1,17.7,131.883
13,Region 29,2024-08-26T02:00,11.142,33.6,42.2,25.7,17.8,131.883
13,Region 29,2024-08-26T03:00,26.457,43.5,43.9,1,13.7,131.883
13,Region 29,2024-08-26T04:00,66.559,42.3,44,3.9,14.1,131.883
13,Region 29,2024-08-26T05:00,219.904,41.1,46.8,13.9,14.5,131.883
13,Region 29,2024-08-26T06:00,605.929,38.6,45.7,18.3,15.5,131.883
13,Region 29,2024-08-26T07:00,1106.515,35.3,44.4,25.8,16.9,131.883
13,Region 29,2024-08-26T08:00,1468.918,30.1,41.7,38.5,19.9,131.883
13,Region 29,2024-08-26T09:00,938.425,32.9,42.6,29.4,18.1,131.883
13,Region 29,2024-08-26T10:00,1010.515,31.5,41.2,30.6,19,131.883
13,Region 29,2024-08-26T11:00,1079.524,30.7,41.1,33.8,19.5,131.883
13,Region 29,2024-08-26T12:00,1131.586,32,41.3,29,18.7,131.883
13,Region 29,2024-08-26T13:00,1358.872,29.8,41,37.7,20.1,131.883
13,Region 29,2024-08-26T14:00,1460.648,29.8,41.2,38.1,20,131.883
13,Region 29,2024-08-26T15:00,1366.723,30.1,41.3,36.9,19.8,131.883
13,Region 29,2024-08-26T16:00,1582.251,29.2,42.1,43.9,20.4,131.883
13,Region 29,2024-08-26T17:00,1583.556,26.8,42.2,57.3,22.3,131.883
13,Region 29,2024-08-26T18:00,1052.974,35.1,41.9,19.3,17,131.883
13,Region 29,2024-08-26T19:00,877.4,34.4,41.3,20.1,17.4,131.883
13,Region 29,2024-08-26T20:00,626.622,34.5,40.7,17.8,17.3,131.883
13,Region 29,2024-08-26T21:00,513.131,34.2,40.1,17.3,17.5,131.883
13,Region 29,2024-08-26T22:00,243.674,36.9,42.9,16,16.2,131.883
13,Region 29,2024-08-26T23:00,101.952,39.9,42.9,7.5,15,131.883
14,Region 30,2024-08-26T00:00,61.401,45.1,51.1,13.3,13.2,55.919
14,Region 30,2024-08-26T01:00,23.907,49.6,49.7,0,12,55.919
14,Region 30,2024-08-26T02:00,16.428,48.5,49.6,2.2,12.3,55.919
